Rank,School,Address,City,Zip,Latitude,Longitude,EduScore
305,Franklin High School,500 Elizabeth Avenue,Somerset,8873,40.505253,-74.50723,109
306,Bound Brook High School,111 West Union Avenue,Bound Brook,8805,40.567953,-74.54034,108
307,Arthur P. Schalick High School,718 Centerton Road,Pittsgrove,8318,39.553504,-75.16843,107
308,Camden County Technical School-Pennsauken,6008 Browning Road,Pennsauken,8109,39.949979,-75.05024,105
309,Carteret High School,199 Washington Avenue,Carteret,7008,40.582504,-74.22997,104
310,Oakcrest High School,1824 Dr Dennis Foreman Drive,Mays Landing,8330,39.478771,-74.7581,103
311,Harrison High School,401 Kingsland Avenue,Harrison,7029,40.745951,-74.15509,102
312,Lower Cape May Regional High School,687 Rt 9,Cape May,8204,38.963652,-74.92319,100
313,Clifton High School,333 Colfax Avenue,Clifton,7013,40.879699,-74.14263000000001,99
314,Winslow Township High School,10 Cooper Folly Road,Atco,8004,39.769357,-74.87264,98
315,Garfield High School,500 Palisade Ave,Garfield,7026,40.879858,-74.10807,96
316,Union County TEAMS Charter School,515 517 West Fourth Street,Plainfield,7060,40.620102,-74.42481,95
317,North Plainfield Middle School,34 Wilson Avenue,North Plainfield,7060,40.620102,-74.42481,94
318,Woodbury Junior-Senior High School,25 N. Broad Street,Woodbury,8096,39.830313000000004,-75.13221,93
319,School Of Earth And Space Science,201 Memorial Drive,Paterson,7505,40.912198,-74.16863000000001,91
320,Rosa L. Parks School of Fine and Performing Arts,413 12th Avenue,Paterson,7514,41.011428,-74.304793,90
321,Vineland Senior High School,2880 E Chestnut Ave,Vineland,8360,39.492265,-75.01886999999999,89
322,Pemberton Township High School,148 Arneys Mount Road,Pemberton,8068,39.961183,-74.66266,87
323,Neptune High School,55 Neptune Boulevard,Neptune,7753,40.208945,-74.05261,86
324,Dwight Morrow High School/Academies@Englewood,274 Knickerbocker Rd,Englewood,7631,40.893343,-73.9758,85
325,Chartertech High School for the Performing Arts,413 New Road,Somers Point,8244,39.319901,-74.5999,84
326,Burlington County Institute of Technology - Medford,10 Hawkin Road,Medford,8055,39.865272,-74.8185,82
327,University Academy Charter High School,275 West Side Avenue,Jersey City,7305,40.695552,-74.22856,81
328,Hamilton West-Watson,2720 South Clinton Avenue,Hamilton,8610,40.280530999999996,-74.712018,80
329,Riverside High School,112 E Washington Street,Riverside,8075,40.029361,-74.9541,78
330,Union City High School,2500 Kennedy Blvd,Union City,7087,40.767751000000004,-74.0302,77
331,Hoboken High School,Ninth & Clinton Sts,Hoboken,7030,40.744851000000004,-74.03294,76
332,Linden High School,121 W St George Ave,Linden,7036,40.633953000000005,-74.25339,75
333,Long Branch High School,404 Indiana Avenue,Long Branch,7740,40.297932,-73.99096999999999,73
334,Pennsauken High School,800 Hylton Road,Pennsauken,8110,39.966812,-75.05681,72
335,Rahway High School,1012 Madison Ave,Rahway,7065,40.607103,-74.28099,71
336,Millville Senior High School,200 Wade Blvd,Millville,8332,39.379382,-75.03923,69
337,Paulsboro High School,670 N Delaware St,Paulsboro,8066,39.833156,-75.23773,68
338,Hillside High School,1085 Liberty Ave,Hillside,7205,40.695552,-74.22856,67
339,William L Dickinson High School,2 Palisade Ave,Jersey City,7306,40.695552,-74.22856,66
340,Keansburg High School,140 Port Monmouth Road,Keansburg,7734,40.444407,-74.13298,64
341,Burlington City High School,100 Blue Devil WAy,Burlington,8016,40.06834,-74.84463000000001,63
342,East Side High School,238 Van Buren St,Newark,7105,40.736101,-74.22509000000001,62
343,Atlantic City High School,1400 N Albany Avenue,Atlantic City,8401,39.364965999999995,-74.43903,60
344,Academy Charter High School,1725 Main Street,Lake Como,7719,40.415902,-74.08689,59
345,Cumberland Regional High School,90 Silver Lake Road,Bridgeton,8302,39.445164,-75.24215,58
346,Paterson Charter School for Science/Technology,196 West Railway Avenue,Paterson,7503,40.912198,-74.16863000000001,57
347,Penns Grove High School,334 Harding Highway,Carneys Point,8069,39.712593,-75.46906,55
348,Dr. Charles E. Brimm Medical Arts High School,1626 Copewood Street,Camden,8103,39.80237,-74.938259,54
349,Camden County Technical School-GTC,343 Berlin Cross Keys Road,Sicklerville,8081,39.741385,-74.99035,53
350,Camden Big Picture Learning Academy,1725 Park Boulevard,Camden,8103,39.80237,-74.938259,51
351,Palmyra High School,5th & Weart Boulevard,Palmyra,8065,40.00278,-75.02626,50
352,Visions Academy Charter High School,88-108 Shipman Street,Newark,7102,40.736101,-74.22509000000001,49
353,Abraham Clark High School,122 East 6th Ave,Roselle,7203,40.653502,-74.26058,48
354,Perth Amboy High School,300 Eagle Ave,Perth Amboy,8861,40.520105,-74.27708,46
355,Thomas A. Edison Career and Technical Academy,625 Summer St,Elizabeth,7202,40.669502,-74.19889,45
356,Bridgeton High School,111 N West Avenue,Bridgeton,8302,39.445164,-75.24215,44
357,New Brunswick High School,1000 Somerset St,New Brunswick,8901,40.488304,-74.44775,42
358,Creative Arts Morgan Village Academy,990 Morgan Boulevard,Camden,8104,39.918663,-75.10976,41
359,Bergen County Technical High School - Paramus,E.285 Pascack Road,Paramus,7652,40.947107,-74.07047,40
360,Lincoln High School,60 Crescent Ave,Jersey City,7304,40.695552,-74.22856,39
361,Thomas Jefferson Arts Academy,27 Martin Luther King Jr Plaza,Elizabeth,7201,40.669502,-74.19889,37
362,Wildwood High School,4300 Pacific Ave,Wildwood,8260,38.987556,-74.822,36
363,Plainfield High School,950 Park Avenue,Plainfield,7060,40.620102,-74.42481,35
364,Hoboken Charter School,713 Washington St,Hoboken,7030,40.744851000000004,-74.03294,33
365,Central High School,250 18th Avenue,Newark,7103,40.736101,-74.22509000000001,32
366,Passaic High School No. 12,170 Paulison Ave.,Passaic,7055,40.857384,-74.12899,31
367,Orange High School,400 Lincoln Ave,Orange,7050,40.7683,-74.23603,30
368,James J Ferris High School,35 Colgate St,Jersey City,7302,40.695552,-74.22856,28
369,Weequahic High School,279 Chancellor Ave,Newark,7112,40.725651,-74.23207,27
370,Newark Innovation Academy,190 Muhammad Ali Avenue,Newark,7108,40.736101,-74.22509000000001,26
371,Lakewood High School,855 Somerset Avenue,Lakewood,8701,40.082782,-74.2094,24
372,Salem High School,219 Walnut St,Salem,8079,39.549912,-75.43943,23
373,Admiral William F. Halsey Junior Health & Public Safety Academy,641 South Street,Elizabeth,7202,40.669502,-74.19889,22
374,Alternative High School,45 Ranoldo Terrace,Cherry Hill,8034,39.895213,-75.04019,21
375,Henry Snyder High School,239 Bergen Ave,Jersey City,7305,40.695552,-74.22856,19
376,Trenton Central High School - Main Campus,171 Division Street,Trenton,8611,40.280530999999996,-74.712018,18
377,Pleasantville High School,701 Mill Road,Pleasantville,8232,39.394616,-74.52212,17
378,School Of Information Technology,150 Park Avenue,Paterson,7501,40.912198,-74.16863000000001,15
379,Barringer Arts High School,90 Parker St,Newark,7104,40.736101,-74.22509000000001,14
380,Irvington High School,1253 Clinton Ave,Irvington,7111,40.725651,-74.23207,13
381,John E. Dwyer Technology Academy,123 Pearl St,Elizabeth,7202,40.669502,-74.19889,12
382,School Of Culinary Arts Hospitality And Tourism,150 Park Avenue,Paterson,7501,40.912198,-74.16863000000001,10
383,East Orange Campus High School,344 Prospect Street,East Orange,7017,40.770933,-74.20589,9
384,West Side High School,403 South Orange Avenue,Newark,7103,40.736101,-74.22509000000001,8
385,Alternative High School,350 Market Street,Paterson,7501,40.912198,-74.16863000000001,6
386,Asbury Park High School,1001 Sunset Avenue,Asbury Park,7712,40.232713000000004,-74.03143,5
387,Stars Academy,765 14th Avenue,Paterson,7504,40.912198,-74.16863000000001,4
388,Camden High School,1875 Park Boulevard,Camden,8103,39.80237,-74.938259,3
388,Woodrow Wilson High School,3100 Federal Street,Camden,8105,39.918663,-75.10976,3
