,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
37,OCEAN TWP,40.51057,-74.72472,355,"75,767,409","213,429"
38,OCEANPORT BORO,40.51057,-74.72472,101,"26,327,800","260,671"
39,RED BANK BORO,40.563654,-74.949409,229,"43,952,741","191,933"
40,ROOSEVELT BORO,40.563654,-74.949409,13,"1,338,000","102,923"
41,RUMSON BORO,40.563654,-74.949409,159,"102,303,999","643,421"
42,SEA BRIGHT BORO,40.430006,-74.417344,87,"16,158,450","185,729"
43,SEA GIRT BORO,40.430006,-74.417344,46,"28,764,000","625,304"
44,SHREWSBURY BORO,40.430006,-74.417344,78,"25,873,902","331,717"
45,SHREWSBURY TWP,40.430006,-74.417344,15,"1,238,950","82,597"
46,LAKE COMO BORO,40.744851,-74.03294,68,"7,686,700","113,040"
47,SPRING LAKE BORO,40.39159,-74.39329,75,"52,314,275","697,524"
48,SPRING LAKE HEIGHTS BORO,40.39159,-74.39329,102,"22,632,300","221,885"
49,TINTON FALLS BORO,40.500254,-74.4257,452,"73,006,524","161,519"
50,UNION BEACH BORO,40.500254,-74.4257,108,"13,348,100","123,594"
51,UPPER FREEHOLD TWP,40.500254,-74.4257,24,"5,872,502","244,688"
52,WALL TWP,40.500254,-74.4257,408,"104,987,324","257,322"
53,WEST LONG BRANCH BORO,40.500254,-74.4257,31,"7,331,850","236,511"
1,BOONTON TOWN,40.912798,-74.41516,112,"23,898,262","213,377"
2,BOONTON TWP,40.912798,-74.41516,58,"21,207,987","365,655"
3,BULTER BORO,40.912798,-74.41516,80,"14,975,155","187,189"
4,CHATHAM BORO,40.855854,-74.22898,157,"64,538,876","411,076"
5,CHATHAM TWP,40.855854,-74.22898,219,"88,566,801","404,415"
6,CHESTER BORO,40.855854,-74.22898,26,"9,190,500","353,481"
7,CHESTER TWP,40.855854,-74.22898,132,"67,448,400","510,973"
8,DENVILLE TWP,40.656302,-74.30371,265,"70,066,220","264,401"
9,DOVER TOWN,40.656302,-74.30371,167,"26,127,790","156,454"
10,EAST HANOVER TWP,40.656302,-74.30371,128,"38,104,161","297,689"
11,FLORHAM PARK BORO,40.641852,-74.38533,107,"35,106,700","328,100"
12,HANOVER TWP,40.80495,-74.2047,186,"48,437,401","260,416"
13,HARDING TWP,40.80495,-74.2047,55,"54,931,000","998,745"
14,JEFFERSON TWP,40.744851,-74.03294,283,"51,053,748","180,402"
15,KINNELON BORO,40.744851,-74.03294,111,"44,518,850","401,071"
16,LINCOLN PARK BORO,41.007389,-74.04247,162,"29,667,519","183,133"
17,MADISON BORO,40.788599,-74.78295,100,"44,278,591","442,786"
18,MENDHAM BORO,40.502477,-74.650023,95,"41,240,139","434,107"
19,MENDHAM TWP,40.502477,-74.650023,95,"61,023,355","642,351"
20,MINE HILL TWP,40.451105,-74.43938,76,"12,525,400","164,808"
21,MONTVILLE TWP,40.389428,-74.54329,265,"87,855,670","331,531"
22,MORRIS TWP,40.389428,-74.54329,392,"144,988,493","369,869"
23,MORRIS PLAINS BORO,40.389428,-74.54329,108,"28,026,273","259,503"
24,MORRISTOWN TOWN,40.389428,-74.54329,174,"41,105,713","236,240"
25,MOUNTAIN LAKES BORO,40.389428,-74.54329,67,"34,761,900","518,834"
26,MOUNT ARLINGTON BORO,40.389428,-74.54329,106,"19,021,367","179,447"
27,MOUNT OLIVE TWP,40.389428,-74.54329,204,"44,175,409","216,546"
28,NETCONG BORO,40.51057,-74.72472,26,"3,773,237","145,125"
29,PARSIPPANY-TROY HILLS TWP,40.461851,-74.30343,522,"116,700,829","223,565"
30,LONG HILL TWP,40.876349,-74.65769,133,"42,943,200","322,881"
31,PEQUANNOCK TWP,40.461851,-74.30343,144,"34,015,508","236,219"
32,RANDOLPH TWP,40.565493,-74.938931,117,"44,380,070","379,317"
33,RIVERDALE BORO,40.563654,-74.949409,23,"5,129,700","223,030"
34,ROCKAWAY BORO,40.563654,-74.949409,44,"7,647,700","173,811"
35,ROCKAWAY TWP,40.563654,-74.949409,353,"72,138,526","204,358"
36,ROXBURY TWP,40.563654,-74.949409,136,"28,078,739","206,461"
37,VICTORY GARDENS BORO,40.500254,-74.4257,24,"2,721,900","113,413"
38,WASHINGTON TWP,40.500254,-74.4257,296,"82,076,390","277,285"
39,WHARTON BORO,40.500254,-74.4257,82,"13,605,790","165,924"
1,BARNEGAT TWP,40.578996,-74.27987,262,"30,416,380","116,093"
2,BARNEGAT LIGHT BORO,40.578996,-74.27987,45,"16,904,000","375,644"
3,BAY HEAD BORO,40.578996,-74.27987,35,"20,513,800","586,109"
4,BEACH HAVEN BORO,40.666552,-74.11768,122,"34,756,456","284,889"
5,BEACHWOOD BORO,40.666552,-74.11768,153,"17,475,074","114,216"
6,BERKELEY BORO,40.666552,-74.11768,825,"96,053,692","116,429"
7,BRICK TWP,40.912798,-74.41516,"1,490","213,457,246","143,260"
8,TOMS RIVER TOWNSHIP,40.500254,-74.4257,"1,803","279,609,275","155,080"
9,EAGLESWOOD TWP,40.656302,-74.30371,12,"1,335,940","111,328"
10,HARVEY CEDARS BORO,40.745951,-74.15509,41,"20,600,300","502,446"
11,ISLAND HEIGHTS BORO,40.744851,-74.03294,28,"4,408,800","157,457"
12,JACKSON TWP,40.744851,-74.03294,694,"98,989,224","142,636"
13,LACEY TWP,40.744851,-74.03294,488,"70,856,235","145,197"
14,LAKEHURST BORO,40.744851,-74.03294,12,"1,039,250","86,604"
15,LAKEWOOD TWP,40.744851,-74.03294,737,"80,433,226","109,136"
16,LAVALLETTE BORO,40.744851,-74.03294,99,"29,845,800","301,473"
17,LITTLE EGG HARBOR TWP,41.007389,-74.04247,446,"42,985,077","96,379"
18,LONG BEACH TWP,40.877999,-74.08265,377,"164,404,128","436,085"
19,MANCHESTER TWP,40.788599,-74.78295,501,"49,106,627","98,017"
20,MANTOLOKING BORO,40.502477,-74.650023,2,"1,280,000","640,000"
21,OCEAN TWP,40.51057,-74.72472,121,"13,832,498","114,318"
22,OCEAN GATE BORO,40.51057,-74.72472,47,"4,285,896","91,189"
23,PINE BEACH BORO,40.689123,-75.17243,37,"5,284,300","142,819"
24,PLUMSTED TWP,40.583035,-74.96224,65,"10,873,150","167,279"
25,POINT PLEASANT BORO,40.583035,-74.96224,373,"69,980,510","187,615"
26,POINT PLEASANT BEACH BORO,40.583035,-74.96224,129,"30,540,669","236,749"
27,SEASIDE HEIGHTS BORO,40.430006,-74.417344,108,"9,149,984","84,722"
28,SEASIDE PARK BORO,40.430006,-74.417344,122,"25,809,850","211,556"
29,SHIP BOTTOM BORO,40.430006,-74.417344,92,"23,934,305","260,155"
30,SOUTH TOMS RIVER BORO,40.445006,-74.38179,30,"2,387,850","79,595"
31,STAFFORD BORO,40.39159,-74.39329,568,"81,129,676","142,834"
32,SURF CITY BORO,40.500254,-74.4257,68,"20,645,200","303,606"
33,TUCKERTON BORO,40.500254,-74.4257,68,"6,460,050","95,001"
1,BLOOMINGDALE BORO,40.803,-74.18895,119,"21,238,042","178,471"
2,CLIFTON CITY,40.879699,-74.14263,807,"149,637,843","185,425"
3,HALEDON BORO,40.80495,-74.2047,86,"14,362,390","167,005"
4,HAWTHORNE BORO,40.745951,-74.15509,231,"50,919,980","220,433"
5,LITTLE FALLS TWP,41.007389,-74.04247,167,"31,799,052","190,413"
6,NORTH HALEDON BORO,40.51057,-74.72472,83,"20,799,200","250,593"
7,PASSAIC CITY,40.461851,-74.30343,334,"48,287,825","144,574"
8,PATERSON CITY,40.461851,-74.30343,"1,058","134,111,669","126,760"
9,POMPTON LAKES BORO,40.583035,-74.96224,167,"29,262,447","175,224"
10,PROSPECT PARK BORO,40.583035,-74.96224,83,"12,559,740","151,322"
11,RINGWOOD BORO,40.563654,-74.949409,174,"36,860,694","211,843"
12,TOTOWA BORO,40.500254,-74.4257,90,"19,434,700","215,941"
13,WANAQUE BORO,40.500254,-74.4257,148,"25,472,270","172,110"
14,WAYNE TWP,40.500254,-74.4257,742,"208,891,279","281,525"
15,WEST MILFORD TWP,40.500254,-74.4257,494,"81,974,734","165,941"
16,WEST PATERSON BORO,40.500254,-74.4257,117,"26,894,900","229,871"
1,ALLOWAY TWP,39.5557,-75.3179,23,"3,373,400","146,670"
2,CARNEYS POINT TWP,40.848999,-74.27917,77,"6,920,365","89,875"
3,ELMER BORO,40.830733,-73.97334,8,"908,000","113,500"
4,ELSINBORO TWP,40.830733,-73.97334,11,"1,132,000","102,909"
5,LOWER ALLOWAYS CREEK TWP,40.788599,-74.78295,10,"1,244,940","124,494"
6,MANNINGTON TWP,40.788599,-74.78295,9,"1,204,400","133,822"
7,OLDSMAN TWP,40.51057,-74.72472,8,"888,500","111,063"
8,PENNS GROVE TWP,40.461851,-74.30343,27,"1,856,800","68,770"
9,PENNSVILLE TWP,40.461851,-74.30343,126,"12,754,765","101,228"
10,PILESGROVE TWP,40.689123,-75.17243,30,"4,796,675","159,889"
11,PITTSGROVE TWP,40.689123,-75.17243,55,"7,322,775","133,141"
12,QUINTON TWP,40.565493,-74.938931,15,"1,503,000","100,200"
13,SALEM CITY,40.563654,-74.949409,40,"2,550,772","63,769"
14,UPPER PITTSGROVE TWP,40.500254,-74.4257,14,"1,958,850","139,918"
15,WOODSTOWN BORO,40.500254,-74.4257,46,"5,473,550","118,990"
1,BEDMINSTER TWP,40.666552,-74.11768,84,"17,924,621","213,388"
2,BERNARDS TWP,40.666552,-74.11768,132,"39,002,850","295,476"
3,BERNARDSVILE BORO,40.666552,-74.11768,24,"14,035,140","584,798"
4,BOUND BROOK BORO,40.912798,-74.41516,101,"15,465,651","153,125"
5,BRANCHBURG TWP,40.912798,-74.41516,73,"18,618,900","255,053"
6,BRIDGEWATER TWP,40.912798,-74.41516,771,"195,455,811","253,509"
7,FAR HILLS BORO,40.641852,-74.38533,7,"5,923,950","846,279"
8,FRANKLIN TWP,40.849879,-73.97501,368,"58,750,217","159,647"
9,GREEN BROOK TWP,40.80495,-74.2047,75,"23,337,508","311,167"
10,HILLSBOROUGH TWP,40.745951,-74.15509,259,"50,648,770","195,555"
11,MANVILLE BORO,40.502477,-74.650023,104,"14,663,895","140,999"
12,MILLSTONE BORO,40.587606,-75.10402,1,"159,575","159,575"
13,MONTGOMERY TWP,40.389428,-74.54329,98,"35,215,630","359,343"
14,NORTH PLAINFIELD BORO,40.51057,-74.72472,276,"38,792,800","140,554"
15,PEAPACK-GLADSTONE BORO,40.461851,-74.30343,19,"7,054,000","371,263"
16,RARITAN BORO,40.571302,-74.6374,60,"11,523,465","192,058"
17,ROCKY HILL BORO,40.563654,-74.949409,10,"2,359,500","235,950"
18,SOMERVILLE BORO,40.545853,-74.63592,53,"7,905,530","149,161"
19,SOUTH BOUND BROOK BORO,40.553803,-74.52976,33,"4,297,445","130,226"
20,WARREN TWP,40.500254,-74.4257,33,"18,047,750","546,902"
21,WATCHUNG BORO,40.500254,-74.4257,19,"9,021,500","474,816"
1,ANDOVER BORO,40.9859,-74.7421,9,"1,544,400","171,600"
2,ANDOVER TWP,41.0155,-74.7296,91,"13,966,246","153,475"
3,BRANCHVILLE BORO,40.912798,-74.41516,5,"795,500","159,100"
4,BYRAM TWP,40.912798,-74.41516,184,"33,896,167","184,218"
5,FRANKFORD TWP,40.849879,-73.97501,66,"11,193,370","169,597"
6,FRANKLIN BORO,40.849879,-73.97501,80,"9,062,150","113,277"
7,FREDON TWP,40.849879,-73.97501,29,"5,925,600","204,331"
8,GREEN TWP,40.80495,-74.2047,40,"8,267,350","206,684"
9,HAMBURG BORO,40.80495,-74.2047,65,"6,440,070","99,078"
10,HAMPTON BORO,40.80495,-74.2047,77,"10,688,300","138,809"
11,HARDYSTON BORO,40.80495,-74.2047,118,"17,561,531","148,827"
12,HOPATCONG BORO,40.744851,-74.03294,300,"41,210,352","137,368"
13,LAFAYETTE BORO,40.744851,-74.03294,20,"4,988,800","249,440"
14,MONTAGUE TWP,40.389428,-74.54329,54,"5,677,600","105,141"
15,NEWTON TOWN,40.51057,-74.72472,96,"12,239,160","127,491"
16,OGDENSBURG BORO,40.51057,-74.72472,28,"3,858,515","137,804"
17,SANDYSTON BORO,40.563654,-74.949409,26,"3,551,300","136,588"
18,SPARTA TWP,40.445006,-74.38179,423,"109,192,321","258,138"
19,STANHOPE BORO,40.39159,-74.39329,88,"9,964,600","113,234"
20,STILLWATER TWP,40.500254,-74.4257,64,"10,527,649","164,495"
21,SUSSEX TWP,40.500254,-74.4257,21,"2,348,350","111,826"
22,VERNON TWP,40.500254,-74.4257,499,"67,675,509","135,622"
23,WALPACK TWP,40.500254,-74.4257,0,0,N/A
24,WANTAGE TWP,40.500254,-74.4257,107,"16,763,399","156,667"
1,BERKELEY HEIGHTS TWP,40.666552,-74.11768,211,"70,057,026","332,024"
2,CLARK TWP,40.855854,-74.22898,199,"44,888,150","225,569"
3,CRANFORD TWP,40.656302,-74.30371,272,"65,023,695","239,058"
4,ELIZABETH CITY,40.830733,-73.97334,802,"114,364,023","142,599"
5,FANWOOD BORO,40.641852,-74.38533,129,"30,421,100","235,822"
6,GARWOOD BORO,40.650802,-74.32351,50,"9,525,910","190,518"
7,HILLSIDE TWP,40.745951,-74.15509,249,"34,449,350","138,351"
8,KENILWORTH BORO,40.744851,-74.03294,67,"11,829,975","176,567"
9,LINDEN CITY,41.007389,-74.04247,428,"62,910,150","146,986"
10,MOUNTAINSIDE BORO,40.389428,-74.54329,94,"35,875,988","381,659"
11,NEW PROVIDENCE BORO,40.51057,-74.72472,161,"52,654,075","327,044"
12,PLAINFIELD CITY,40.583035,-74.96224,391,"57,012,225","145,811"
13,RAHWAY CITY,40.565493,-74.938931,324,"44,509,419","137,375"
14,ROSELLE BORO,40.563654,-74.949409,250,"31,280,386","125,122"
15,ROSELLE PARK BORO,40.563654,-74.949409,184,"26,648,720","144,830"
16,SCOTCH PLAINS TWP,40.430006,-74.417344,330,"94,693,175","286,949"
17,SPRINGFIELD TWP,40.39159,-74.39329,253,"59,317,413","234,456"
18,SUMMIT CITY,40.500254,-74.4257,382,"204,810,676","536,154"
19,UNION TWP,40.500254,-74.4257,791,"132,890,652","168,003"
20,WESTFIELD TOWN,40.500254,-74.4257,504,"190,261,487","377,503"
21,WINFIELD TWP,40.500254,-74.4257,0,0,N/A
1,ALLAMUCHY TWP,40.9218,-74.8102,165,"28,211,750","170,980"
2,ALPHA BORO,40.6644,-75.1548,11,"1,273,650","115,786"
3,BELVIDERE TOWN,40.666552,-74.11768,20,"2,402,100","120,105"
4,BLAIRSTOWN TWP,40.666552,-74.11768,70,"14,611,250","208,732"
5,FRANKLIN TWP,40.849879,-73.97501,23,"3,718,600","161,678"
6,FRELINGHUYSEN TWP,40.849879,-73.97501,6,"1,037,000","172,833"
7,GREENWICH TWP,40.80495,-74.2047,72,"16,962,001","235,583"
8,HACKETTSTOWN TOWN,40.80495,-74.2047,86,"13,274,788","154,358"
9,HARDWICK TWP,40.80495,-74.2047,14,"2,586,100","184,721"
10,HARMAONY TWP,40.80495,-74.2047,23,"3,786,150","164,615"
11,HOPE TWP,40.744851,-74.03294,21,"3,633,600","173,029"
12,INDEPENDENCE TWP,40.744851,-74.03294,110,"16,517,250","150,157"
13,KNOWLTON TWP,40.744851,-74.03294,40,"6,694,850","167,371"
14,LIBERTY TWP,41.007389,-74.04247,40,"6,353,300","158,833"
15,LOPATCONG TWP,40.788599,-74.78295,80,"12,267,837","153,348"
16,MANSFIELD TWP,40.788599,-74.78295,90,"16,365,725","181,841"
17,OXFORD TWP,40.681694,-74.73624,47,"5,995,200","127,557"
19,PHILLIPSBURG TOWN,40.689123,-75.17243,127,"11,909,805","93,778"
20,POHATCONG TWP,40.583035,-74.96224,39,"5,319,200","136,390"
21,WASHINGTON BORO,40.500254,-74.4257,95,"10,733,370","112,983"
22,WASHINGTON TWP,40.500254,-74.4257,94,"18,504,239","196,854"
23,WHITE TWP,40.500254,-74.4257,42,"7,241,550","172,418"
