,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
62,TETERBORO BORO,40.500254,-74.4257,0,0,N/A
63,UPPER SADDLE RIV BORO,40.500254,-74.4257,93,"100,261,950","1,078,085"
64,WALDWICK BORO,40.500254,-74.4257,130,"59,979,650","461,382"
65,WALLINGTON BORO,40.500254,-74.4257,53,"23,652,550","446,275"
66,WASHINGTON TWP,40.500254,-74.4257,105,"58,786,800","559,874"
67,WESTWOOD BORO,40.500254,-74.4257,89,"42,749,900","480,336"
68,WOODCLIFF LAKE BORO,40.500254,-74.4257,46,"42,506,550","924,055"
69,WOOD RIDGE BORO,40.500254,-74.4257,94,"40,233,844","428,020"
70,WYCKOFF TWP,40.500254,-74.4257,156,"115,771,250","742,123"
1,BASS RIVER TWP,40.578996,-74.27987,12,"3,229,700","269,142"
2,BEVERLY CITY,40.666552,-74.11768,33,"5,796,694","175,657"
3,BORDENTOWN CITY,40.912798,-74.41516,66,"14,800,727","224,253"
4,BORDENTOWN TWP,40.912798,-74.41516,140,"44,680,100","319,144"
5,BURLINGTON CITY,40.912798,-74.41516,144,"25,591,869","177,721"
6,BURLINGTON TWP,40.912798,-74.41516,289,"84,943,533","293,922"
7,CHESTERFIELD TWP,40.855854,-74.22898,6,"2,803,800","467,300"
8,CINNAMINSON TWP,40.855854,-74.22898,162,"48,075,666","296,763"
9,DELANCO TWP,40.656302,-74.30371,21,"5,167,900","246,090"
10,DELRAN TWP,40.656302,-74.30371,199,"55,230,957","277,542"
11,EASTAMPTON TWP,40.770933,-74.20589,62,"16,951,134","273,405"
12,EDGEWATER PARK TWP,40.830733,-73.97334,116,"22,179,887","191,206"
13,EVESHAM TWP,40.827499,-74.28091,795,"230,766,716","290,273"
14,FIELDSBORO BORO,40.641852,-74.38533,8,"1,640,020","205,003"
15,FLORENCE TWP,40.641852,-74.38533,195,"40,286,773","206,599"
16,HAINESPORT TWP,40.80495,-74.2047,57,"17,984,799","315,523"
17,LUMBERTON TWP,40.788599,-74.78295,72,"22,976,550","319,119"
18,MANSFIELD TWP,40.788599,-74.78295,45,"14,652,729","325,616"
19,MAPLE SHADE TWP,40.502477,-74.650023,201,"38,884,200","193,454"
20,MEDFORD TWP,40.502477,-74.650023,272,"108,659,118","399,482"
21,MEDFORD LAKES BORO,40.502477,-74.650023,64,"19,517,714","304,964"
22,MOORESTOWN TWP,40.389428,-74.54329,214,"114,782,602","536,367"
23,MT HOLLY TWP,40.389428,-74.54329,146,"27,572,534","188,853"
24,MT LAUREL TWP,40.389428,-74.54329,828,"215,553,453","260,330"
25,NEW HANOVER TWP,40.51057,-74.72472,4,"1,420,000","355,000"
26,NO HANOVER TWP,40.51057,-74.72472,18,"7,315,600","406,422"
27,PALMYRA BORO,40.681694,-74.73624,134,"26,526,549","197,959"
28,PEMBERTON BORO,40.461851,-74.30343,14,"2,907,450","207,675"
29,PEMBERTON TWP,40.461851,-74.30343,392,"77,746,460","198,333"
30,RIVERSIDE TWP,40.563654,-74.949409,122,"23,845,314","195,453"
31,RIVERTON BORO,40.563654,-74.949409,22,"6,040,700","274,577"
32,SHAMONG TWP,40.430006,-74.417344,72,"29,621,500","411,410"
33,SOUTHAMPTON TWP,40.445006,-74.38179,189,"47,008,525","248,722"
34,SPRINGFIELD TWP,40.39159,-74.39329,16,"5,972,800","373,300"
35,TABERNACLE TWP,40.500254,-74.4257,55,"19,410,400","352,916"
36,WASHINGTON TWP,40.500254,-74.4257,2,"586,500","293,250"
37,WESTAMPTON TWP,40.500254,-74.4257,135,"35,642,085","264,015"
38,WILLINGBORO TWP,40.500254,-74.4257,282,"54,072,494","191,746"
39,WOODLAND TWP,40.500254,-74.4257,11,"2,794,800","254,073"
40,WRIGHTSTOWN BORO,40.500254,-74.4257,0,0,N/A
1,AUDUBON BORO,39.8909,-75.073,106,"22,770,990","214,821"
2,AUDUBON PARK BORO,39.8965,-75.0877,0,0,N/A
3,BARRINGTON BORO,40.578996,-74.27987,87,"20,030,453","230,235"
4,BELLMAWR BORO,40.666552,-74.11768,121,"20,829,641","172,146"
5,BERLIN BORO,40.666552,-74.11768,83,"22,977,200","276,834"
6,BERLIN TWP,40.666552,-74.11768,53,"10,518,000","198,453"
7,BROOKLAWN BORO,40.912798,-74.41516,35,"4,933,140","140,947"
8,CAMDEN CITY,40.848999,-74.27917,341,"17,638,318","51,725"
9,CHERRY HILL TWNSHP,40.855854,-74.22898,974,"277,393,881","284,799"
10,CHESILHURST BORO,40.855854,-74.22898,16,"2,563,249","160,203"
11,CLEMENTON BORO,40.855854,-74.22898,69,"9,829,770","142,460"
12,COLLINGSWOOD BORO,40.879699,-74.14263,208,"49,624,788","238,581"
13,GIBBSBORO BORO,40.650802,-74.32351,16,"3,971,600","248,225"
14,GLOUCESTER CITY,40.80495,-74.2047,217,"28,417,120","130,954"
15,GLOUCESTER TWP,40.80495,-74.2047,"1,060","217,965,804","205,628"
16,HADDON TWP,40.80495,-74.2047,191,"46,984,913","245,994"
17,HADDONFIELD BORO,40.80495,-74.2047,160,"77,850,774","486,567"
18,HADDON HEIGHTS BORO,40.80495,-74.2047,22,"5,704,800","259,309"
19,HI NELLA BORO,40.745951,-74.15509,3,"515,000","171,667"
20,LAUREL SPRINGS BORO,40.744851,-74.03294,18,"3,518,000","195,444"
21,LAWNSIDE BORO,40.744851,-74.03294,28,"4,484,600","160,164"
22,LINDENWOLD BORO,41.007389,-74.04247,239,"31,836,920","133,209"
23,MAGNOLIA BORO,40.788599,-74.78295,58,"10,309,990","177,758"
24,MERCHANTVILLE BORO,40.502477,-74.650023,57,"13,127,400","230,305"
25,MOUNT EPHRAIM BORO,40.389428,-74.54329,59,"10,555,785","178,912"
26,OAKLYN BORO,40.51057,-74.72472,57,"11,683,140","204,967"
27,PENNSAUKEN TWP,40.461851,-74.30343,570,"100,722,416","176,706"
28,PINE HILL BORO,40.689123,-75.17243,179,"31,491,338","175,929"
29,PINE VALLEY BORO,40.689123,-75.17243,0,0,N/A
30,RUNNEMEDE BORO,40.563654,-74.949409,107,"20,695,055","193,412"
31,SOMERDALE BORO,40.430006,-74.417344,82,"13,771,540","167,946"
32,STRATFORD BORO,40.500254,-74.4257,78,"16,077,150","206,117"
33,TAVISTOCK BORO,40.500254,-74.4257,0,0,N/A
34,VOORHEES TWP,40.500254,-74.4257,387,"134,099,842","346,511"
35,WATERFORD TWP,40.500254,-74.4257,127,"26,807,744","211,085"
36,WINSLOW TWP,40.500254,-74.4257,704,"140,278,791","199,260"
37,WOODLYNNE BORO,40.500254,-74.4257,67,"7,910,744","118,071"
1,AVALON BORO,39.1012,-74.7177,126,"212,978,011","1,690,302"
2,CAPE MAY CITY,40.848999,-74.27917,63,"46,092,780","731,631"
3,CAPE MAY POINT BORO,40.848999,-74.27917,6,"5,448,000","908,000"
4,DENNIS TWP,40.656302,-74.30371,41,"12,477,685","304,334"
5,LOWER TWP,40.788599,-74.78295,142,"41,794,700","294,329"
6,MIDDLE TWP,40.502477,-74.650023,83,"28,069,001","338,181"
7,NORTH WILDWOOD CITY,40.51057,-74.72472,201,"70,818,103","352,329"
8,OCEAN CITY CITY,40.51057,-74.72472,492,"311,914,341","633,972"
9,SEA ISLE CITY CITY,40.430006,-74.417344,139,"97,912,150","704,404"
10,STONE HARBOR BORO,40.500254,-74.4257,76,"122,775,999","1,615,474"
11,UPPER TWP,40.500254,-74.4257,113,"37,330,309","330,357"
12,WEST CAPE MAY BORO,40.500254,-74.4257,13,"6,961,500","535,500"
13,WEST WILDWOOD BORO,40.500254,-74.4257,9,"2,825,600","313,956"
14,WILDWOOD CITY,40.500254,-74.4257,94,"31,835,075","338,671"
15,WILDWOOD CREST BORO,40.500254,-74.4257,104,"45,563,250","438,108"
16,WOODBINE BORO,40.500254,-74.4257,2,"538,000","269,000"
1,BRIDGETON CITY,40.912798,-74.41516,125,"12,521,295","100,170"
2,COMMERCIAL TWP,40.879699,-74.14263,81,"8,072,282","99,658"
3,DEERFIELD TWP,40.656302,-74.30371,2,"350,000","175,000"
4,DOWNE TWP,40.656302,-74.30371,16,"2,784,511","174,032"
5,FAIRFIELD TWP,40.827499,-74.28091,23,"3,613,450","157,107"
6,GREENWICH TWP,40.80495,-74.2047,5,"933,500","186,700"
7,HOPEWELL TWP,40.744851,-74.03294,36,"6,924,800","192,356"
8,LAWRENCE TWP,40.744851,-74.03294,19,"3,009,700","158,405"
9,MAURICE RIVER TWP,40.502477,-74.650023,28,"4,502,650","160,809"
10,MILLVILLE CITY,40.451105,-74.43938,354,"55,611,722","157,095"
11,SHILOH BORO,40.430006,-74.417344,2,"279,500","139,750"
12,STOW CREEK TWP,40.500254,-74.4257,3,"280,000","93,333"
13,UPPER DEERFIELD TWP,40.500254,-74.4257,55,"11,027,440","200,499"
14,VINELAND CITY,40.500254,-74.4257,528,"100,862,361","191,027"
1,BELLEVILLE TWP,40.666552,-74.11768,141,"47,831,200","339,228"
2,BLOOMFIELD TWP,40.803,-74.18895,478,"175,222,793","366,575"
3,CALDWELL BORO TWP,40.848999,-74.27917,80,"35,595,810","444,948"
4,CEDAR GROVE TWP,40.582504,-74.22997,100,"54,934,325","549,343"
5,EAST ORANGE CITY,40.770933,-74.20589,191,"52,456,075","274,639"
6,ESSEX FELLS TWP,40.827499,-74.28091,25,"26,894,370","1,075,775"
7,FAIRFIELD TWP,40.827499,-74.28091,77,"43,568,000","565,818"
8,GLEN RIDGE BORO,40.80495,-74.2047,127,"80,590,200","634,569"
9,IRVINGTON TWP,40.744851,-74.03294,187,"52,381,288","280,114"
10,LIVINGSTON TWP,40.850621,-74.04112,293,"185,258,789","632,283"
11,MAPLEWOOD TWP,40.502477,-74.650023,427,"217,196,711","508,657"
12,MILLBURN TWP,40.587606,-75.10402,119,"138,763,715","1,166,082"
13,MONTCLAIR TWP,40.389428,-74.54329,157,"102,281,499","651,475"
14,NEWARK CITY,40.51057,-74.72472,"2,411","804,505,709","333,681"
15,NORTH CALDWELL TWP,40.51057,-74.72472,76,"62,961,425","828,440"
16,NUTLEY TWP,40.51057,-74.72472,255,"102,968,770","403,799"
17,ORANGE CITY TWP,40.681694,-74.73624,276,"80,834,506","292,879"
18,ROSELAND BORO,40.563654,-74.949409,73,"43,951,200","602,071"
19,SOUTH ORANGE VILLAGE TW,40.553803,-74.52976,227,"139,837,982","616,026"
20,VERONA TWP,40.500254,-74.4257,235,"103,596,160","440,835"
21,WEST CALDWELL TWP,40.500254,-74.4257,97,"46,457,200","478,940"
22,WEST ORANGE TWP,40.500254,-74.4257,613,"274,272,338","447,426"
1,CLAYTON BORO,40.855854,-74.22898,53,"9,725,300","183,496"
2,DEPTFORD TWP,40.656302,-74.30371,387,"82,719,488","213,745"
3,EAST GREENWICH TWP,40.656302,-74.30371,87,"25,998,700","298,836"
4,ELK TWP,40.830733,-73.97334,8,"2,241,000","280,125"
5,FRANKLIN TWP,40.849879,-73.97501,153,"35,651,340","233,015"
6,GLASSBORO BORO,40.650802,-74.32351,212,"44,368,828","209,287"
7,GREENWICH TWP,40.80495,-74.2047,56,"11,004,651","196,512"
8,HARRISON TWP,40.745951,-74.15509,135,"50,016,700","370,494"
9,LOGAN TWP,40.877999,-74.08265,93,"21,572,070","231,958"
10,MANTUA TWP,40.502477,-74.650023,212,"49,857,355","235,176"
11,MONROE TWP,40.389428,-74.54329,423,"100,556,823","237,723"
12,NATIONAL PARK BORO,40.389428,-74.54329,36,"6,255,250","173,757"
13,NEWFIELD BORO,40.51057,-74.72472,18,"3,548,200","197,122"
14,PAULSBORO BORO,40.461851,-74.30343,90,"11,769,631","130,774"
15,PITMAN BORO,40.689123,-75.17243,112,"23,235,037","207,456"
16,SO HARRISON TWP,40.553803,-74.52976,25,"9,225,790","369,032"
17,SWEDESBORO BORO,40.500254,-74.4257,25,"5,151,240","206,050"
18,WASHINGTON TWP,40.500254,-74.4257,692,"175,662,865","253,848"
19,WENONAH BORO,40.500254,-74.4257,35,"10,647,250","304,207"
20,WEST DEPTFORD TWP,40.500254,-74.4257,264,"57,718,207","218,630"
21,WESTVILLE BORO,40.500254,-74.4257,68,"10,969,670","161,319"
22,WOODBURY CITY,40.500254,-74.4257,147,"25,844,692","175,814"
23,WOODBURY HEIGHTS BORO,40.500254,-74.4257,31,"7,046,200","227,297"
24,WOOLWICH TWP,40.500254,-74.4257,98,"38,915,180","397,094"
1,BAYONNE CITY,40.666552,-74.11768,394,"150,652,526","382,367"
2,EAST NEWARK BORO,40.656302,-74.30371,19,"8,018,150","422,008"
3,GUTTENBERG TOWN,40.80495,-74.2047,133,"59,445,179","446,956"
4,HARRISON TOWN,40.745951,-74.15509,73,"27,531,438","377,143"
5,HOBOKEN CITY,40.744851,-74.03294,938,"522,480,603","557,016"
6,JERSEY CITY CITY,40.744851,-74.03294,"1,724","622,946,310","361,338"
7,KEARNY TOWN,40.744851,-74.03294,249,"95,909,271","385,178"
8,NORTH BERGEN TWP,40.51057,-74.72472,509,"205,209,975","403,163"
9,SECAUCUS TOWN,40.430006,-74.417344,203,"88,284,700","434,900"
10,UNION CITY CITY,40.500254,-74.4257,295,"115,089,658","390,134"
11,WEEHAWKEN TWP,40.500254,-74.4257,107,"61,933,872","578,821"
12,WEST NEW YORK TOWN,40.500254,-74.4257,191,"81,021,262","424,195"
1,ALEXANDRIA TWP,40.5908,-75.0261,37,"20,048,575","541,853"
2,BETHLEHEM TWP,40.666552,-74.11768,30,"15,790,800","526,360"
3,BLOOMSBURY BORO,40.803,-74.18895,8,"2,559,900","319,988"
4,CALIFON BORO,40.848999,-74.27917,7,"3,280,900","468,700"
5,CLINTON TOWN,40.879699,-74.14263,14,"5,563,600","397,400"
6,CLINTON TWP,40.879699,-74.14263,173,"81,373,250","470,366"
7,DELAWARE TWP,40.656302,-74.30371,31,"18,787,473","606,048"
8,EAST AMWELL TWP,40.656302,-74.30371,34,"15,413,700","453,344"
9,FLEMINGTON BORO,40.641852,-74.38533,11,"3,357,900","305,264"
10,FRANKLIN TWP,40.849879,-73.97501,14,"6,560,499","468,607"
11,FRENCHTOWN BORO,40.849879,-73.97501,13,"4,310,750","331,596"
12,GLEN GARDNER BORO,40.650802,-74.32351,34,"7,995,850","235,172"
13,HAMPTON BORO,40.80495,-74.2047,15,"4,501,250","300,083"
14,HIGH BRIDGE BORO,40.745951,-74.15509,43,"12,607,900","293,207"
15,HOLLAND TWP,40.744851,-74.03294,43,"15,541,750","361,436"
16,KINGWOOD TWP,40.744851,-74.03294,11,"5,175,500","470,500"
17,LAMBERTVILLE CITY,40.744851,-74.03294,24,"9,279,750","386,656"
18,LEBANON BORO,40.744851,-74.03294,7,"2,211,650","315,950"
19,LEBANON TWP,40.744851,-74.03294,42,"19,949,700","474,993"
20,MILFORD BORO,40.587606,-75.10402,9,"2,581,500","286,833"
21,RARITAN TWP,40.571302,-74.6374,135,"53,524,595","396,478"
22,READINGTON TWP,40.563654,-74.949409,149,"73,734,225","494,861"
23,STOCKTON BORO,40.500254,-74.4257,0,0,N/A
24,TEWKSBURY TWP,40.500254,-74.4257,43,"38,274,900","890,114"
25,UNION TWP,40.500254,-74.4257,81,"28,857,201","356,262"
26,WEST AMWELL TWP,40.500254,-74.4257,15,"7,348,200","489,880"
1,EAST WINDSOR TWP,40.770933,-74.20589,425,"129,857,659","305,547"
2,EWING TWP,40.827499,-74.28091,298,"74,534,894","250,117"
3,HAMILTON TWP,40.80495,-74.2047,"1,114","289,049,452","259,470"
4,HIGHTSTOWN BORO,40.745951,-74.15509,80,"22,392,076","279,901"
5,HOPEWELL BORO,40.744851,-74.03294,21,"8,772,005","417,715"
6,HOPEWELL TWP,40.744851,-74.03294,186,"97,837,474","526,008"
7,LAWRENCE TWP,40.744851,-74.03294,410,"140,415,630","342,477"
8,PENNINGTON BORO,40.461851,-74.30343,29,"13,049,900","449,997"
9,PRINCETON BORO,40.583035,-74.96224,73,"58,790,214","805,345"
10,PRINCETON TWP,40.583035,-74.96224,159,"139,567,257","877,781"
11,TRENTON CITY,40.500254,-74.4257,885,"95,907,229","108,370"
12,ROBBINSVILLE TWP,40.563654,-74.949409,85,"29,426,681","346,196"
13,WEST WINDSOR TWP,40.500254,-74.4257,315,"162,189,632","514,888"
1,CARTERET BORO,40.582504,-74.22997,219,"71,846,809","328,068"
2,CRANBURY TWP,40.879699,-74.14263,13,"8,282,500","637,115"
3,DUNELLEN BORO,40.656302,-74.30371,65,"22,085,650","339,779"
4,EAST BRUNSWICK TWP,40.656302,-74.30371,530,"206,721,075","390,040"
5,EDISON TWP,40.830733,-73.97334,949,"361,591,836","381,024"
6,HELMETTA BORO,40.745951,-74.15509,21,"5,460,000","260,000"
7,HIGHLAND PARK BORO,40.745951,-74.15509,106,"40,401,624","381,147"
8,JAMESBURG BORO,40.744851,-74.03294,87,"26,057,605","299,513"
9,METUCHEN BORO,40.502477,-74.650023,205,"82,172,191","400,840"
10,MIDDLESEX BORO,40.574552,-74.50187,147,"47,624,995","323,980"
11,MILLTOWN BORO,40.451105,-74.43938,67,"23,297,164","347,719"
12,MONROE TWP,40.389428,-74.54329,434,"158,856,387","366,029"
13,NEW BRUNSWICK CITY,40.51057,-74.72472,327,"110,305,105","337,324"
14,NORTH BRUNSWICK TWP,40.51057,-74.72472,486,"161,100,733","331,483"
15,OLD BRIDGE TWP,40.51057,-74.72472,645,"236,888,220","367,269"
16,PERTH AMBOY CITY,40.535304,-74.31104,358,"117,594,156","328,475"
17,PISCATAWAY TWP,40.689123,-75.17243,559,"197,685,788","353,642"
18,PLAINSBORO TWP,40.583035,-74.96224,255,"89,453,944","350,800"
19,SAYREVILLE BORO,40.430006,-74.417344,446,"153,091,971","343,256"
20,SOUTH AMBOY CITY,40.469606,-74.27669,69,"25,680,402","372,180"
21,SOUTH BRUNSWICK TWP,40.553803,-74.52976,489,"195,137,346","399,054"
22,SOUTH PLAINFIELD BORO,40.553803,-74.52976,199,"70,909,735","356,330"
23,SOUTH RIVER BORO,40.445006,-74.38179,137,"47,287,580","345,165"
24,SPOTSWOOD BORO,40.39159,-74.39329,93,"27,007,112","290,399"
25,WOODBRIDGE TWP,40.500254,-74.4257,"1,019","331,474,843","325,294"
1,ABERDEEN TWP,40.4171,-74.2221,281,"90,899,470","323,486"
2,ALLENHURST BORO,40.2362,-74.0007,2,"2,600,000","1,300,000"
3,ALLENTOWN BORO,40.1779,-74.5835,19,"6,340,500","333,711"
4,ASBURY PARK CITY,40.2204,-74.0121,124,"33,428,100","269,581"
5,ATLANTIC HIGHLANDS BORO,40.4129,-74.0329,62,"25,657,700","413,834"
6,AVON BY THE SEA BORO,40.578996,-74.27987,14,"15,774,000","1,126,714"
7,BELMAR BORO,40.666552,-74.11768,74,"44,092,200","595,841"
8,BRADLEY BEACH BORO,40.912798,-74.41516,62,"33,692,560","543,428"
9,BRIELLE BORO,40.912798,-74.41516,27,"23,416,900","867,293"
10,COLTS NECK TOWNSHIP,40.879699,-74.14263,94,"87,066,919","926,244"
11,DEAL BORO,40.656302,-74.30371,8,"21,500,000","2,687,500"
12,EATONTOWN BORO,40.770933,-74.20589,102,"39,146,335","383,788"
13,ENGLISHTOWN BORO,40.830733,-73.97334,25,"7,571,850","302,874"
14,FAIR HAVEN BORO,40.827499,-74.28091,91,"60,422,349","663,982"
15,FARMINGDALE BORO,40.641852,-74.38533,8,"2,879,000","359,875"
16,FREEHOLD BORO,40.849879,-73.97501,148,"45,052,977","304,412"
17,FREEHOLD TWP,40.849879,-73.97501,435,"174,115,228","400,265"
18,HAZLET TWP,40.745951,-74.15509,192,"66,018,429","343,846"
19,HIGHLANDS BORO,40.745951,-74.15509,100,"33,183,700","331,837"
20,HOLMDEL TWP,40.744851,-74.03294,64,"46,547,500","727,305"
21,HOWELL TWP,40.744851,-74.03294,225,"78,549,798","349,110"
22,INTERLAKEN BORO,40.744851,-74.03294,6,"4,817,200","802,867"
23,KEANSBURG BORO,40.744851,-74.03294,45,"10,676,100","237,247"
24,KEYPORT BORO,40.744851,-74.03294,84,"24,877,040","296,155"
25,LITTLE SILVER BORO,40.850621,-74.04112,90,"61,631,649","684,796"
26,LOCH ARBOUR VILLAGE,40.850621,-74.04112,5,"5,653,000","1,130,600"
27,LONG BRANCH CITY,40.876349,-74.65769,94,"48,349,990","514,362"
28,MANALAPAN TWP,40.788599,-74.78295,190,"74,950,641","394,477"
29,MANASQUAN BORO,40.788599,-74.78295,83,"60,130,200","724,460"
30,MARLBORO TWP,40.502477,-74.650023,434,"233,109,139","537,118"
31,MATAWAN BORO,40.502477,-74.650023,95,"33,741,650","355,175"
32,MIDDLETOWN TWP,40.574552,-74.50187,739,"333,166,435","450,834"
33,MILLSTONE TWP,40.587606,-75.10402,79,"53,206,350","673,498"
34,MONMOUTH BEACH BORO,40.451105,-74.43938,79,"51,397,624","650,603"
35,NEPTUNE TWP,40.389428,-74.54329,351,"126,758,999","361,137"
36,NEPTUNE CITY BORO,40.389428,-74.54329,68,"20,370,750","299,570"
37,OCEAN TWP,40.51057,-74.72472,256,"126,758,741","495,151"
38,OCEANPORT BORO,40.51057,-74.72472,49,"31,929,816","651,629"
39,RED BANK BORO,40.563654,-74.949409,71,"29,353,575","413,431"
