,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
26,HAWORTH BORO,40.745951,-74.15509,13,"10,579,588","813,814"
27,HILLSDALE BORO,40.745951,-74.15509,68,"34,824,700","512,128"
28,HOHOKUS BORO,40.744851,-74.03294,11,"11,157,750","1,014,341"
29,LEONIA BORO,41.007389,-74.04247,39,"18,081,150","463,619"
30,LITTLE FERRY BORO,40.850621,-74.04112,25,"7,431,500","297,260"
31,LODI BORO,40.877999,-74.08265,45,"15,490,050","344,223"
32,LYNDHURST TWP,40.788599,-74.78295,77,"27,704,000","359,792"
33,MAHWAH TWP,40.788599,-74.78295,78,"37,553,306","481,453"
34,MAYWOOD BORO,40.502477,-74.650023,34,"12,825,851","377,231"
35,MIDLAND PARK BORO,40.574552,-74.50187,38,"16,434,865","432,496"
36,MONTVALE BORO,40.389428,-74.54329,44,"28,739,100","653,161"
37,MOONACHIE BORO,40.389428,-74.54329,6,"2,208,500","368,083"
38,NEW MILFORD BORO,40.51057,-74.72472,42,"16,210,668","385,968"
39,NORTH ARLINGTON BORO,40.51057,-74.72472,26,"8,152,800","313,569"
40,NORTHVALE BORO,40.51057,-74.72472,13,"5,843,409","449,493"
41,NORWOOD BORO,40.51057,-74.72472,11,"5,686,000","516,909"
42,OAKLAND BORO,40.51057,-74.72472,32,"16,999,660","531,239"
43,OLD TAPPAN BORO,40.51057,-74.72472,22,"18,381,197","835,509"
44,ORADELL BORO,40.681694,-74.73624,49,"28,219,442","575,907"
45,PALISADES PARK BORO,40.681694,-74.73624,97,"47,053,500","485,088"
46,PARAMUS BORO,40.681694,-74.73624,139,"73,634,163","529,742"
47,PARK RIDGE BORO,40.681694,-74.73624,28,"15,242,500","544,375"
48,RAMSEY BORO,40.565493,-74.938931,128,"68,779,243","537,338"
49,RIDGEFIELD BORO,40.563654,-74.949409,28,"10,962,500","391,518"
50,RIDGEFIELD PARK VILLAGE,40.563654,-74.949409,19,"4,916,500","258,763"
51,RIDGEWOOD VILLAGE,40.563654,-74.949409,251,"208,091,998","829,052"
52,RIVEREDGE BORO,40.563654,-74.949409,82,"37,987,200","463,259"
53,RIVERVALE TWP,40.563654,-74.949409,65,"37,420,099","575,694"
54,ROCHELLE PARK TWP,40.563654,-74.949409,32,"10,568,900","330,278"
55,ROCKLEIGH BORO,40.563654,-74.949409,1,"582,500","582,500"
56,RUTHERFORD BORO,40.563654,-74.949409,70,"31,296,875","447,098"
57,SADDLE BROOK TWP,40.563654,-74.949409,73,"25,889,950","354,657"
58,SADDLE RIVER BORO,40.563654,-74.949409,34,"70,439,794","2,071,759"
59,SO HACKENSACK TWP,40.553803,-74.52976,4,"1,563,000","390,750"
60,TEANECK TWP,40.500254,-74.4257,168,"74,503,753","443,475"
61,TENAFLY BORO,40.500254,-74.4257,73,"64,149,690","878,763"
62,TETERBORO BORO,40.500254,-74.4257,0,0,N/A
63,UPPER SADDLE RIV BORO,40.500254,-74.4257,65,"63,825,199","981,926"
64,WALDWICK BORO,40.500254,-74.4257,64,"26,182,325","409,099"
65,WALLINGTON BORO,40.500254,-74.4257,10,"2,833,900","283,390"
66,WASHINGTON TWP,40.500254,-74.4257,53,"27,705,650","522,748"
67,WESTWOOD BORO,40.500254,-74.4257,52,"22,682,950","436,211"
68,WOODCLIFF LAKE BORO,40.500254,-74.4257,40,"32,125,350","803,134"
69,WOOD RIDGE BORO,40.500254,-74.4257,58,"19,716,805","339,945"
70,WYCKOFF TWP,40.500254,-74.4257,103,"79,002,795","767,017"
1,BASS RIVER TWP,40.578996,-74.27987,2,"464,000","232,000"
2,BEVERLY CITY,40.666552,-74.11768,15,"1,466,577","97,772"
3,BORDENTOWN CITY,40.912798,-74.41516,14,"3,439,715","245,694"
4,BORDENTOWN TWP,40.912798,-74.41516,56,"14,830,830","264,836"
5,BURLINGTON CITY,40.912798,-74.41516,37,"5,382,441","145,471"
6,BURLINGTON TWP,40.912798,-74.41516,113,"28,590,050","253,009"
7,CHESTERFIELD TWP,40.855854,-74.22898,9,"3,853,500","428,167"
8,CINNAMINSON TWP,40.855854,-74.22898,74,"19,448,056","262,812"
9,DELANCO TWP,40.656302,-74.30371,11,"2,792,900","253,900"
10,DELRAN TWP,40.656302,-74.30371,82,"20,516,700","250,204"
11,EASTAMPTON TWP,40.770933,-74.20589,22,"5,782,350","262,834"
12,EDGEWATER PARK TWP,40.830733,-73.97334,7,"1,287,500","183,929"
13,EVESHAM TWP,40.827499,-74.28091,179,"50,083,350","279,795"
14,FIELDSBORO BORO,40.641852,-74.38533,1,"175,000","175,000"
15,FLORENCE TWP,40.641852,-74.38533,42,"9,475,700","225,612"
16,HAINESPORT TWP,40.80495,-74.2047,39,"12,654,399","324,472"
17,LUMBERTON TWP,40.788599,-74.78295,75,"21,956,600","292,755"
18,MANSFIELD TWP,40.788599,-74.78295,21,"5,876,888","279,852"
19,MAPLE SHADE TWP,40.502477,-74.650023,64,"10,686,700","166,980"
20,MEDFORD TWP,40.502477,-74.650023,159,"57,535,650","361,859"
21,MEDFORD LAKES BORO,40.502477,-74.650023,26,"7,437,950","286,075"
22,MOORESTOWN TWP,40.389428,-74.54329,129,"78,636,783","609,587"
23,MT HOLLY TWP,40.389428,-74.54329,12,"2,228,400","185,700"
24,MT LAUREL TWP,40.389428,-74.54329,334,"86,145,880","257,922"
25,NEW HANOVER TWP,40.51057,-74.72472,1,"235,000","235,000"
26,NO HANOVER TWP,40.51057,-74.72472,6,"1,591,000","265,167"
27,PALMYRA BORO,40.681694,-74.73624,49,"8,481,020","173,082"
28,PEMBERTON BORO,40.461851,-74.30343,8,"1,823,950","227,994"
29,PEMBERTON TWP,40.461851,-74.30343,119,"20,357,530","171,072"
30,RIVERSIDE TWP,40.563654,-74.949409,31,"5,009,409","161,594"
31,RIVERTON BORO,40.563654,-74.949409,18,"5,214,400","289,689"
32,SHAMONG TWP,40.430006,-74.417344,39,"12,570,300","322,315"
33,SOUTHAMPTON TWP,40.445006,-74.38179,88,"16,888,000","191,909"
34,SPRINGFIELD TWP,40.39159,-74.39329,7,"1,656,000","236,571"
35,TABERNACLE TWP,40.500254,-74.4257,46,"15,037,150","326,895"
36,WASHINGTON TWP,40.500254,-74.4257,1,"207,500","207,500"
37,WESTAMPTON TWP,40.500254,-74.4257,13,"3,465,900","266,608"
38,WILLINGBORO TWP,40.500254,-74.4257,83,"13,010,249","156,750"
39,WOODLAND TWP,40.500254,-74.4257,5,"1,013,500","202,700"
40,WRIGHTSTOWN BORO,40.500254,-74.4257,1,"282,000","282,000"
1,AUDUBON BORO,39.8909,-75.073,52,"9,868,515","189,779"
2,AUDUBON PARK BORO,39.8965,-75.0877,0,0,N/A
3,BARRINGTON BORO,40.578996,-74.27987,15,"3,065,725","204,382"
4,BELLMAWR BORO,40.666552,-74.11768,49,"8,676,980","177,081"
5,BERLIN BORO,40.666552,-74.11768,11,"2,576,350","234,214"
6,BERLIN TWP,40.666552,-74.11768,15,"2,597,250","173,150"
7,BROOKLAWN BORO,40.912798,-74.41516,2,"264,900","132,450"
8,CAMDEN CITY,40.848999,-74.27917,30,"1,890,300","63,010"
9,CHERRY HILL TWNSHP,40.855854,-74.22898,433,"116,542,702","269,152"
10,CHESILHURST BORO,40.855854,-74.22898,6,"943,000","157,167"
11,CLEMENTON BORO,40.855854,-74.22898,7,"884,200","126,314"
12,COLLINGSWOOD BORO,40.879699,-74.14263,78,"18,668,650","239,342"
13,GIBBSBORO BORO,40.650802,-74.32351,6,"1,274,700","212,450"
14,GLOUCESTER CITY,40.80495,-74.2047,52,"6,312,473","121,394"
15,GLOUCESTER TWP,40.80495,-74.2047,227,"44,924,147","197,904"
16,HADDON TWP,40.80495,-74.2047,29,"7,046,500","242,983"
17,HADDONFIELD BORO,40.80495,-74.2047,88,"42,569,000","483,739"
18,HADDON HEIGHTS BORO,40.80495,-74.2047,38,"10,479,150","275,767"
19,HI NELLA BORO,40.745951,-74.15509,4,"616,000","154,000"
20,LAUREL SPRINGS BORO,40.744851,-74.03294,5,"1,021,700","204,340"
21,LAWNSIDE BORO,40.744851,-74.03294,6,"1,073,000","178,833"
22,LINDENWOLD BORO,41.007389,-74.04247,38,"4,961,736","130,572"
23,MAGNOLIA BORO,40.788599,-74.78295,15,"2,238,200","149,213"
24,MERCHANTVILLE BORO,40.502477,-74.650023,18,"3,562,500","197,917"
25,MOUNT EPHRAIM BORO,40.389428,-74.54329,18,"2,876,500","159,806"
26,OAKLYN BORO,40.51057,-74.72472,28,"5,266,100","188,075"
27,PENNSAUKEN TWP,40.461851,-74.30343,150,"22,512,301","150,082"
28,PINE HILL BORO,40.689123,-75.17243,34,"4,856,600","142,841"
29,PINE VALLEY BORO,40.689123,-75.17243,0,0,N/A
30,RUNNEMEDE BORO,40.563654,-74.949409,42,"6,533,501","155,560"
31,SOMERDALE BORO,40.430006,-74.417344,19,"2,758,200","145,168"
32,STRATFORD BORO,40.500254,-74.4257,23,"3,923,250","170,576"
33,TAVISTOCK BORO,40.500254,-74.4257,0,0,N/A
34,VOORHEES TWP,40.500254,-74.4257,131,"38,642,800","294,983"
35,WATERFORD TWP,40.500254,-74.4257,32,"6,420,060","200,627"
36,WINSLOW TWP,40.500254,-74.4257,183,"34,396,150","187,957"
37,WOODLYNNE BORO,40.500254,-74.4257,9,"834,700","92,744"
1,AVALON BORO,39.1012,-74.7177,70,"83,958,042","1,199,401"
2,CAPE MAY CITY,40.848999,-74.27917,64,"41,272,900","644,889"
3,CAPE MAY POINT BORO,40.848999,-74.27917,6,"5,573,400","928,900"
4,DENNIS TWP,40.656302,-74.30371,22,"5,848,400","265,836"
5,LOWER TWP,40.788599,-74.78295,238,"66,433,220","279,131"
6,MIDDLE TWP,40.502477,-74.650023,52,"15,889,500","305,567"
7,NORTH WILDWOOD CITY,40.51057,-74.72472,80,"24,146,550","301,832"
8,OCEAN CITY CITY,40.51057,-74.72472,471,"275,659,372","585,264"
9,SEA ISLE CITY CITY,40.430006,-74.417344,117,"72,619,975","620,684"
10,STONE HARBOR BORO,40.500254,-74.4257,47,"77,959,500","1,658,713"
11,UPPER TWP,40.500254,-74.4257,78,"26,857,917","344,332"
12,WEST CAPE MAY BORO,40.500254,-74.4257,2,"865,000","432,500"
13,WEST WILDWOOD BORO,40.500254,-74.4257,6,"1,177,900","196,317"
14,WILDWOOD CITY,40.500254,-74.4257,82,"18,213,650","222,118"
15,WILDWOOD CREST BORO,40.500254,-74.4257,114,"38,443,961","337,228"
16,WOODBINE BORO,40.500254,-74.4257,1,"299,999","299,999"
1,BRIDGETON CITY,40.912798,-74.41516,34,"2,501,300","73,568"
2,COMMERCIAL TWP,40.879699,-74.14263,12,"1,394,900","116,242"
3,DEERFIELD TWP,40.656302,-74.30371,8,"1,601,900","200,238"
4,DOWNE TWP,40.656302,-74.30371,6,"668,900","111,483"
5,FAIRFIELD TWP,40.827499,-74.28091,1,"122,000","122,000"
6,GREENWICH TWP,40.80495,-74.2047,1,"190,000","190,000"
7,HOPEWELL TWP,40.744851,-74.03294,18,"2,975,550","165,308"
8,LAWRENCE TWP,40.744851,-74.03294,12,"2,279,800","189,983"
9,MAURICE RIVER TWP,40.502477,-74.650023,13,"2,852,900","219,454"
10,MILLVILLE CITY,40.451105,-74.43938,100,"15,130,666","151,307"
11,SHILOH BORO,40.430006,-74.417344,1,"107,700","107,700"
12,STOW CREEK TWP,40.500254,-74.4257,2,"285,000","142,500"
13,UPPER DEERFIELD TWP,40.500254,-74.4257,21,"4,655,750","221,702"
14,VINELAND CITY,40.500254,-74.4257,196,"33,019,600","168,467"
1,BELLEVILLE TWP,40.666552,-74.11768,34,"8,419,750","247,640"
2,BLOOMFIELD TWP,40.803,-74.18895,181,"54,279,250","299,885"
3,CALDWELL BORO TWP,40.848999,-74.27917,51,"21,421,193","420,023"
4,CEDAR GROVE TWP,40.582504,-74.22997,77,"36,934,150","479,664"
5,EAST ORANGE CITY,40.770933,-74.20589,59,"13,130,900","222,558"
6,ESSEX FELLS TWP,40.827499,-74.28091,13,"12,085,000","929,615"
7,FAIRFIELD TWP,40.827499,-74.28091,35,"16,719,000","477,686"
8,GLEN RIDGE BORO,40.80495,-74.2047,61,"37,762,763","619,062"
9,IRVINGTON TWP,40.744851,-74.03294,53,"10,545,318","198,968"
10,LIVINGSTON TWP,40.850621,-74.04112,207,"128,912,112","622,764"
11,MAPLEWOOD TWP,40.502477,-74.650023,79,"40,164,700","508,414"
12,MILLBURN TWP,40.587606,-75.10402,203,"221,109,170","1,089,208"
13,MONTCLAIR TWP,40.389428,-74.54329,278,"189,045,381","680,019"
14,NEWARK CITY,40.51057,-74.72472,442,"100,320,551","226,970"
15,NORTH CALDWELL TWP,40.51057,-74.72472,37,"30,239,210","817,276"
16,NUTLEY TWP,40.51057,-74.72472,122,"44,935,000","368,320"
17,ORANGE CITY TWP,40.681694,-74.73624,21,"4,929,000","234,714"
18,ROSELAND BORO,40.563654,-74.949409,50,"26,687,500","533,750"
19,SOUTH ORANGE VILLAGE TW,40.553803,-74.52976,112,"63,054,650","562,988"
20,VERONA TWP,40.500254,-74.4257,110,"48,214,595","438,315"
21,WEST CALDWELL TWP,40.500254,-74.4257,22,"10,348,900","470,405"
22,WEST ORANGE TWP,40.500254,-74.4257,108,"36,570,700","338,618"
1,CLAYTON BORO,40.855854,-74.22898,29,"4,430,841","152,788"
2,DEPTFORD TWP,40.656302,-74.30371,159,"30,066,650","189,098"
3,EAST GREENWICH TWP,40.656302,-74.30371,45,"13,623,400","302,742"
4,ELK TWP,40.830733,-73.97334,9,"2,041,100","226,789"
5,FRANKLIN TWP,40.849879,-73.97501,59,"12,224,400","207,193"
6,GLASSBORO BORO,40.650802,-74.32351,17,"3,022,000","177,765"
7,GREENWICH TWP,40.80495,-74.2047,22,"3,638,800","165,400"
8,HARRISON TWP,40.745951,-74.15509,59,"19,426,700","329,266"
9,LOGAN TWP,40.877999,-74.08265,45,"9,519,099","211,536"
10,MANTUA TWP,40.502477,-74.650023,83,"16,368,197","197,207"
11,MONROE TWP,40.389428,-74.54329,117,"23,740,342","202,909"
12,NATIONAL PARK BORO,40.389428,-74.54329,6,"949,900","158,317"
13,NEWFIELD BORO,40.51057,-74.72472,5,"784,400","156,880"
14,PAULSBORO BORO,40.461851,-74.30343,23,"3,017,800","131,209"
15,PITMAN BORO,40.689123,-75.17243,59,"10,049,928","170,338"
16,SO HARRISON TWP,40.553803,-74.52976,12,"4,404,600","367,050"
17,SWEDESBORO BORO,40.500254,-74.4257,9,"1,655,000","183,889"
18,WASHINGTON TWP,40.500254,-74.4257,262,"59,240,941","226,110"
19,WENONAH BORO,40.500254,-74.4257,20,"5,846,000","292,300"
20,WEST DEPTFORD TWP,40.500254,-74.4257,40,"8,892,325","222,308"
21,WESTVILLE BORO,40.500254,-74.4257,15,"2,092,400","139,493"
22,WOODBURY CITY,40.500254,-74.4257,38,"6,394,910","168,287"
23,WOODBURY HEIGHTS BORO,40.500254,-74.4257,16,"2,981,500","186,344"
24,WOOLWICH TWP,40.500254,-74.4257,89,"28,020,804","314,840"
1,BAYONNE CITY,40.666552,-74.11768,175,"48,517,049","277,240"
2,EAST NEWARK BORO,40.656302,-74.30371,6,"1,280,000","213,333"
3,GUTTENBERG TOWN,40.80495,-74.2047,20,"5,741,000","287,050"
4,HARRISON TOWN,40.745951,-74.15509,40,"11,090,388","277,260"
5,HOBOKEN CITY,40.744851,-74.03294,571,"307,917,271","539,260"
6,JERSEY CITY CITY,40.744851,-74.03294,762,"208,785,138","273,996"
7,KEARNY TOWN,40.744851,-74.03294,90,"24,500,942","272,233"
8,NORTH BERGEN TWP,40.51057,-74.72472,205,"58,461,730","285,179"
9,SECAUCUS TOWN,40.430006,-74.417344,111,"43,687,150","393,578"
10,UNION CITY CITY,40.500254,-74.4257,101,"26,786,075","265,209"
11,WEEHAWKEN TWP,40.500254,-74.4257,43,"28,982,270","674,006"
12,WEST NEW YORK TOWN,40.500254,-74.4257,68,"15,477,540","227,611"
1,ALEXANDRIA TWP,40.5908,-75.0261,30,"13,194,897","439,830"
2,BETHLEHEM TWP,40.666552,-74.11768,18,"7,926,150","440,342"
3,BLOOMSBURY BORO,40.803,-74.18895,1,"270,000","270,000"
4,CALIFON BORO,40.848999,-74.27917,2,"671,000","335,500"
5,CLINTON TOWN,40.879699,-74.14263,21,"7,518,225","358,011"
6,CLINTON TWP,40.879699,-74.14263,85,"36,215,175","426,061"
7,DELAWARE TWP,40.656302,-74.30371,23,"11,353,000","493,609"
8,EAST AMWELL TWP,40.656302,-74.30371,16,"7,209,250","450,578"
9,FLEMINGTON BORO,40.641852,-74.38533,1,"240,000","240,000"
10,FRANKLIN TWP,40.849879,-73.97501,12,"5,806,100","483,842"
11,FRENCHTOWN BORO,40.849879,-73.97501,4,"1,365,500","341,375"
12,GLEN GARDNER BORO,40.650802,-74.32351,28,"6,067,900","216,711"
13,HAMPTON BORO,40.80495,-74.2047,1,"540,000","540,000"
14,HIGH BRIDGE BORO,40.745951,-74.15509,13,"3,512,900","270,223"
15,HOLLAND TWP,40.744851,-74.03294,30,"10,469,650","348,988"
16,KINGWOOD TWP,40.744851,-74.03294,7,"2,389,500","341,357"
17,LAMBERTVILLE CITY,40.744851,-74.03294,35,"12,257,780","350,222"
18,LEBANON BORO,40.744851,-74.03294,3,"679,500","226,500"
19,LEBANON TWP,40.744851,-74.03294,37,"13,807,230","373,168"
20,MILFORD BORO,40.587606,-75.10402,9,"1,851,500","205,722"
21,RARITAN TWP,40.571302,-74.6374,154,"65,396,075","424,650"
22,READINGTON TWP,40.563654,-74.949409,104,"47,834,850","459,950"
23,STOCKTON BORO,40.500254,-74.4257,4,"1,851,900","462,975"
24,TEWKSBURY TWP,40.500254,-74.4257,37,"28,178,695","761,586"
25,UNION TWP,40.500254,-74.4257,44,"16,109,600","366,127"
26,WEST AMWELL TWP,40.500254,-74.4257,10,"5,140,300","514,030"
1,EAST WINDSOR TWP,40.770933,-74.20589,116,"33,719,790","290,688"
2,EWING TWP,40.827499,-74.28091,175,"35,207,602","201,186"
3,HAMILTON TWP,40.80495,-74.2047,493,"110,968,253","225,088"
4,HIGHTSTOWN BORO,40.745951,-74.15509,24,"5,563,644","231,819"
5,HOPEWELL BORO,40.744851,-74.03294,18,"7,169,500","398,306"
6,HOPEWELL TWP,40.744851,-74.03294,127,"65,013,124","511,914"
7,LAWRENCE TWP,40.744851,-74.03294,218,"76,396,819","350,444"
8,PENNINGTON BORO,40.461851,-74.30343,27,"13,488,500","499,574"
9,PRINCETON BORO,40.583035,-74.96224,51,"42,747,190","838,180"
10,PRINCETON TWP,40.583035,-74.96224,154,"131,281,451","852,477"
11,TRENTON CITY,40.500254,-74.4257,195,"15,397,102","78,959"
12,ROBBINSVILLE TWP,40.563654,-74.949409,119,"42,488,148","357,043"
13,WEST WINDSOR TWP,40.500254,-74.4257,285,"161,926,436","568,163"
1,CARTERET BORO,40.582504,-74.22997,56,"12,848,800","229,443"
2,CRANBURY TWP,40.879699,-74.14263,24,"18,651,692","777,154"
3,DUNELLEN BORO,40.656302,-74.30371,36,"8,953,350","248,704"
4,EAST BRUNSWICK TWP,40.656302,-74.30371,338,"113,448,096","335,645"
5,EDISON TWP,40.830733,-73.97334,500,"183,117,938","366,236"
6,HELMETTA BORO,40.745951,-74.15509,11,"2,666,543","242,413"
7,HIGHLAND PARK BORO,40.745951,-74.15509,48,"17,102,660","356,305"
8,JAMESBURG BORO,40.744851,-74.03294,34,"8,486,000","249,588"
9,METUCHEN BORO,40.502477,-74.650023,84,"33,875,199","403,276"
10,MIDDLESEX BORO,40.574552,-74.50187,71,"18,927,850","266,589"
11,MILLTOWN BORO,40.451105,-74.43938,43,"13,409,770","311,855"
12,MONROE TWP,40.389428,-74.54329,392,"116,695,062","297,691"
13,NEW BRUNSWICK CITY,40.51057,-74.72472,70,"22,579,140","322,559"
14,NORTH BRUNSWICK TWP,40.51057,-74.72472,194,"60,224,011","310,433"
15,OLD BRIDGE TWP,40.51057,-74.72472,333,"104,777,430","314,647"
16,PERTH AMBOY CITY,40.535304,-74.31104,44,"9,677,800","219,950"
17,PISCATAWAY TWP,40.689123,-75.17243,230,"71,313,247","310,058"
18,PLAINSBORO TWP,40.583035,-74.96224,196,"82,001,306","418,374"
19,SAYREVILLE BORO,40.430006,-74.417344,149,"42,013,535","281,970"
20,SOUTH AMBOY CITY,40.469606,-74.27669,35,"10,512,025","300,344"
21,SOUTH BRUNSWICK TWP,40.553803,-74.52976,257,"101,328,020","394,272"
22,SOUTH PLAINFIELD BORO,40.553803,-74.52976,90,"26,937,189","299,302"
23,SOUTH RIVER BORO,40.445006,-74.38179,46,"10,826,450","235,358"
24,SPOTSWOOD BORO,40.39159,-74.39329,29,"7,480,460","257,947"
25,WOODBRIDGE TWP,40.500254,-74.4257,461,"122,621,108","265,989"
1,ABERDEEN TWP,40.4171,-74.2221,101,"29,591,100","292,981"
2,ALLENHURST BORO,40.2362,-74.0007,4,"8,388,000","2,097,000"
3,ALLENTOWN BORO,40.1779,-74.5835,4,"1,152,500","288,125"
4,ASBURY PARK CITY,40.2204,-74.0121,85,"21,294,065","250,518"
5,ATLANTIC HIGHLANDS BORO,40.4129,-74.0329,23,"10,363,955","450,607"
6,AVON BY THE SEA BORO,40.578996,-74.27987,15,"13,366,400","891,093"
7,BELMAR BORO,40.666552,-74.11768,60,"30,530,397","508,840"
8,BRADLEY BEACH BORO,40.912798,-74.41516,30,"15,542,050","518,068"
9,BRIELLE BORO,40.912798,-74.41516,32,"19,953,000","623,531"
10,COLTS NECK TOWNSHIP,40.879699,-74.14263,74,"62,687,993","847,135"
11,DEAL BORO,40.656302,-74.30371,3,"4,865,000","1,621,667"
12,EATONTOWN BORO,40.770933,-74.20589,63,"18,897,400","299,959"
13,ENGLISHTOWN BORO,40.830733,-73.97334,10,"3,722,000","372,200"
14,FAIR HAVEN BORO,40.827499,-74.28091,58,"44,230,850","762,601"
15,FARMINGDALE BORO,40.641852,-74.38533,5,"1,844,450","368,890"
16,FREEHOLD BORO,40.849879,-73.97501,39,"9,540,600","244,631"
17,FREEHOLD TWP,40.849879,-73.97501,159,"61,097,399","384,260"
18,HAZLET TWP,40.745951,-74.15509,59,"17,770,400","301,193"
19,HIGHLANDS BORO,40.745951,-74.15509,20,"4,796,300","239,815"
20,HOLMDEL TWP,40.744851,-74.03294,138,"93,356,313","676,495"
21,HOWELL TWP,40.744851,-74.03294,300,"99,557,032","331,857"
22,INTERLAKEN BORO,40.744851,-74.03294,5,"3,357,000","671,400"
23,KEANSBURG BORO,40.744851,-74.03294,43,"6,924,000","161,023"
24,KEYPORT BORO,40.744851,-74.03294,26,"8,290,300","318,858"
25,LITTLE SILVER BORO,40.850621,-74.04112,61,"38,719,849","634,752"
26,LOCH ARBOUR VILLAGE,40.850621,-74.04112,1,"999,999","999,999"
27,LONG BRANCH CITY,40.876349,-74.65769,115,"46,529,300","404,603"
28,MANALAPAN TWP,40.788599,-74.78295,326,"124,113,696","380,717"
29,MANASQUAN BORO,40.788599,-74.78295,59,"34,242,171","580,376"
30,MARLBORO TWP,40.502477,-74.650023,302,"142,973,538","473,422"
31,MATAWAN BORO,40.502477,-74.650023,41,"12,661,775","308,824"
32,MIDDLETOWN TWP,40.574552,-74.50187,195,"76,646,627","393,060"
33,MILLSTONE TWP,40.587606,-75.10402,74,"40,033,324","540,991"
34,MONMOUTH BEACH BORO,40.451105,-74.43938,52,"34,081,050","655,405"
35,NEPTUNE TWP,40.389428,-74.54329,188,"60,261,510","320,540"
36,NEPTUNE CITY BORO,40.389428,-74.54329,23,"5,608,350","243,841"
37,OCEAN TWP,40.51057,-74.72472,138,"55,891,845","405,013"
38,OCEANPORT BORO,40.51057,-74.72472,43,"23,410,000","544,419"
39,RED BANK BORO,40.563654,-74.949409,68,"31,120,950","457,661"
40,ROOSEVELT BORO,40.563654,-74.949409,3,"645,000","215,000"
