,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
11,ELMWOOD BORO,40.830733,-73.97334,141,"31,556,800","223,807"
12,EAST RUTHERFORD BORO,40.770933,-74.20589,74,"13,497,800","182,403"
13,EDGEWATER BORO,40.830733,-73.97334,164,"43,290,500","263,966"
14,EMERSON BORO,40.830733,-73.97334,83,"26,241,637","316,164"
15,ENGLEWOOD CITY,40.830733,-73.97334,354,"113,543,068","320,743"
16,ENGLEWOOD CLIFFS BORO,40.830733,-73.97334,71,"41,531,400","584,949"
17,FAIRLAWN BORO,40.827499,-74.28091,349,"89,523,346","256,514"
18,FAIRVIEW BORO,40.816737,-74.00082,34,"7,066,600","207,841"
19,FORT LEE BORO,40.849879,-73.97501,386,"115,485,186","299,184"
20,FRANKLIN LAKES BORO,40.849879,-73.97501,133,"98,912,400","743,702"
21,GARFIELD CITY,40.879858,-74.10807,185,"34,590,929","186,978"
22,GLEN ROCK BORO,40.80495,-74.2047,161,"58,069,862","360,682"
23,HACKENSACK CITY,40.80495,-74.2047,518,"82,377,452","159,030"
24,HARRINGTON PARK BORO,40.80495,-74.2047,51,"20,848,950","408,803"
25,HASBROUCK HEIGHTS BORO,40.745951,-74.15509,120,"29,846,300","248,719"
26,HAWORTH BORO,40.745951,-74.15509,34,"15,593,500","458,632"
27,HILLSDALE BORO,40.745951,-74.15509,106,"34,806,200","328,360"
28,HO-HO-KUS BORO,40.744851,-74.03294,49,"26,518,100","541,186"
29,LEONIA BORO,41.007389,-74.04247,29,"7,725,800","266,407"
30,LITTLE FERRY BORO,40.850621,-74.04112,113,"21,082,347","186,569"
31,LODI BORO,40.877999,-74.08265,142,"29,893,181","210,515"
32,LYNDHURST TWP,40.788599,-74.78295,170,"35,030,187","206,060"
33,MAHWAH TWP,40.788599,-74.78295,168,"57,599,355","342,853"
34,MAYWOOD BORO,40.502477,-74.650023,93,"22,164,650","238,330"
35,MIDLAND PARK BORO,40.574552,-74.50187,61,"17,197,350","281,924"
36,MONTVALE BORO,40.389428,-74.54329,77,"28,605,600","371,501"
37,MOONACHIE BORO,40.389428,-74.54329,10,"2,367,000","236,700"
38,NEW MILFORD BORO,40.51057,-74.72472,132,"33,659,851","254,999"
39,NORTH ARLINGTON BORO,40.51057,-74.72472,107,"23,450,611","219,165"
40,NORTHVALE BORO,40.51057,-74.72472,48,"13,066,970","272,229"
41,NORWOOD BORO,40.51057,-74.72472,57,"26,169,900","459,121"
42,OAKLAND BORO,40.51057,-74.72472,144,"42,954,000","298,292"
43,OLD TAPPAN BORO,40.51057,-74.72472,70,"35,974,925","513,928"
44,ORADELL BORO,40.681694,-74.73624,102,"38,848,373","380,866"
45,PALISADES PARK BORO,40.681694,-74.73624,212,"56,659,692","267,263"
46,PARAMUS BORO,40.681694,-74.73624,170,"57,888,300","340,519"
47,PARK RIDGE BORO,40.681694,-74.73624,94,"33,390,300","355,216"
48,RAMSEY BORO,40.565493,-74.938931,259,"86,911,748","335,567"
49,RIDGEFIELD BORO,40.563654,-74.949409,99,"26,987,207","272,598"
50,RIDGEFIELD PARK VILLAGE,40.563654,-74.949409,126,"24,863,646","197,331"
51,RIDGEWOOD VILLAGE,40.563654,-74.949409,82,"41,555,300","506,772"
52,RIVEREDGE BORO,40.563654,-74.949409,118,"33,496,300","283,867"
53,RIVERVALE TWP,40.563654,-74.949409,116,"46,980,972","405,008"
54,ROCHELLE PARK TWP,40.563654,-74.949409,65,"14,142,150","217,572"
55,ROCKLEIGH BORO,40.563654,-74.949409,4,"4,625,000","1,156,250"
56,RUTHERFORD BORO,40.563654,-74.949409,185,"42,787,798","231,285"
57,SADDLE BROOK TWP,40.563654,-74.949409,143,"32,185,400","225,073"
58,SADDLE RIVER BORO,40.563654,-74.949409,43,"51,775,794","1,204,088"
59,SOUTH HACKENSACK TWP,40.553803,-74.52976,19,"4,633,400","243,863"
60,TEANECK TWP,40.500254,-74.4257,485,"122,862,193","253,324"
61,TENAFLY BORO,40.500254,-74.4257,191,"95,534,500","500,181"
62,TETERBORO BORO,40.500254,-74.4257,0,0,N/A
63,UPPER SADDLE RIVER BORO,40.500254,-74.4257,123,"80,556,700","654,933"
64,WALDWICK BORO,40.500254,-74.4257,101,"26,933,191","266,665"
65,WALLINGTON BORO,40.500254,-74.4257,49,"11,221,600","229,012"
66,WASHINGTON TWP,40.500254,-74.4257,128,"42,081,311","328,760"
67,WESTWOOD BORO,40.500254,-74.4257,86,"22,631,351","263,155"
68,WOODCLIFF LAKE BORO,40.500254,-74.4257,58,"31,823,950","548,689"
69,WOOD-RIDGE BORO,40.500254,-74.4257,84,"18,207,015","216,750"
70,WYCKOFF TWP,40.500254,-74.4257,170,"77,607,325","456,514"
1,BASS RIVER TWP,40.578996,-74.27987,7,"1,030,000","147,143"
2,BEVERLY CITY,40.666552,-74.11768,34,"3,243,677","95,402"
3,BORDENTOWN CITY,40.912798,-74.41516,47,"5,599,200","119,132"
4,BORDENTOWN TWP,40.912798,-74.41516,110,"16,482,298","149,839"
5,BURLINGTON CITY,40.912798,-74.41516,84,"8,241,910","98,118"
6,BURLINGTON TWP,40.912798,-74.41516,273,"42,046,598","154,017"
7,CHESTERFIELD TWP,40.855854,-74.22898,23,"4,580,450","199,150"
8,CINNAMINSON TWP,40.855854,-74.22898,176,"29,319,255","166,587"
9,DELANCO TWP,40.656302,-74.30371,31,"3,430,700","110,668"
10,DELRAN TWP,40.656302,-74.30371,158,"22,859,274","144,679"
11,EASTAMPTON TWP,40.770933,-74.20589,93,"13,888,819","149,342"
12,EDGEWATER PARK TWP,40.830733,-73.97334,86,"8,533,826","99,231"
13,EVESHAM TWP,40.827499,-74.28091,835,"125,528,987","150,334"
14,FIELDSBORO BORO,40.641852,-74.38533,2,"174,000","87,000"
15,FLORENCE TWP,40.641852,-74.38533,181,"20,979,511","115,909"
16,HAINESPORT TWP,40.80495,-74.2047,44,"7,604,220","172,823"
17,LUMBERTON TWP,40.788599,-74.78295,131,"20,667,922","157,770"
18,MANSFIELD TWP,40.788599,-74.78295,45,"8,653,750","192,306"
19,MAPLE SHADE TWP,40.502477,-74.650023,183,"18,233,917","99,639"
20,MEDFORD TWP,40.502477,-74.650023,351,"79,753,880","227,219"
21,MEDFORD LAKES BORO,40.502477,-74.650023,74,"12,543,988","169,513"
22,MOORESTOWN TWP,40.389428,-74.54329,260,"77,742,138","299,008"
23,MOUNT HOLLY TWP,40.389428,-74.54329,123,"12,160,807","98,868"
24,MOUNT LAUREL TWP,40.389428,-74.54329,932,"129,738,455","139,204"
25,NEW HANOVER TWP,40.51057,-74.72472,5,"710,900","142,180"
26,NORTH HANOVER TWP,40.51057,-74.72472,33,"6,570,130","199,095"
27,PALMYRA BORO,40.681694,-74.73624,124,"13,089,190","105,558"
28,PEMBERTON BORO,40.461851,-74.30343,5,"394,000","78,800"
29,PEMBERTON TWP,40.461851,-74.30343,274,"27,463,172","100,231"
30,RIVERSIDE TWP,40.563654,-74.949409,89,"9,004,870","101,178"
31,RIVERTON BORO,40.563654,-74.949409,39,"6,016,900","154,279"
32,SHAMONG TWP,40.430006,-74.417344,89,"19,836,350","222,880"
33,SOUTHAMPTON TWP,40.445006,-74.38179,168,"21,482,590","127,873"
34,SPRINGFIELD TWP,40.39159,-74.39329,25,"5,172,500","206,900"
35,TABERNACLE TWP,40.500254,-74.4257,79,"15,425,600","195,261"
36,WASHINGTON TWP,40.500254,-74.4257,3,"456,000","152,000"
37,WESTAMPTON TWP,40.500254,-74.4257,147,"19,327,519","131,480"
38,WILLINGBORO TWP,40.500254,-74.4257,351,"35,635,608","101,526"
39,WOODLAND TWP,40.500254,-74.4257,11,"1,585,600","144,145"
40,WRIGHTSTOWN BORO,40.500254,-74.4257,1,"100,000","100,000"
1,AUDUBON BORO,39.8909,-75.073,104,"11,043,723","106,190"
2,AUDUBON PARK BORO,39.8965,-75.0877,0,0,N/A
3,BARRINGTON BORO,40.578996,-74.27987,69,"8,515,800","123,417"
4,BELLMAWR BORO,40.666552,-74.11768,99,"9,809,850","99,089"
5,BERLIN BORO,40.666552,-74.11768,60,"7,979,950","132,999"
6,BERLIN TWP,40.666552,-74.11768,60,"6,573,150","109,553"
7,BROOKLAWN BORO,40.912798,-74.41516,21,"1,423,900","67,805"
8,CAMDEN CITY,40.848999,-74.27917,481,"17,846,015","37,102"
9,CHERRY HILL TWP,40.855854,-74.22898,958,"150,815,646","157,428"
10,CHESILHURST BORO,40.855854,-74.22898,8,"817,700","102,213"
11,CLEMENTON BORO,40.855854,-74.22898,52,"4,149,967","79,807"
12,COLLINGSWOOD BORO,40.879699,-74.14263,183,"18,810,748","102,791"
13,GIBBSBORO BORO,40.650802,-74.32351,14,"2,526,750","180,482"
14,GLOUCESTER CITY,40.80495,-74.2047,91,"6,494,932","71,373"
15,GLOUCESTER TWP,40.80495,-74.2047,764,"86,979,378","113,847"
16,HADDON TWP,40.80495,-74.2047,181,"22,945,925","126,773"
17,HADDONFIELD BORO,40.80495,-74.2047,187,"51,578,830","275,823"
18,HADDON HEIGHTS BORO,40.80495,-74.2047,90,"12,892,825","143,254"
19,HI-NELLA BORO,40.745951,-74.15509,2,"167,000","83,500"
20,LAUREL SPRINGS BORO,40.744851,-74.03294,32,"3,576,050","111,752"
21,LAWNSIDE BORO,40.744851,-74.03294,13,"1,133,090","87,161"
22,LINDENWOLD BORO,41.007389,-74.04247,160,"12,392,790","77,455"
23,MAGNOLIA BORO,40.788599,-74.78295,44,"4,156,419","94,464"
24,MERCHANTVILLE BORO,40.502477,-74.650023,56,"6,697,277","119,594"
25,MOUNT EPHRAIN BORO ,40.389428,-74.54329,54,"4,564,830","84,534"
26,OAKLYN BORO,40.51057,-74.72472,42,"4,240,400","100,962"
27,PENNSAUKEN TWP,40.461851,-74.30343,408,"39,046,978","95,703"
28,PINE HILL BORO,40.689123,-75.17243,118,"10,323,715","87,489"
29,PINE VALLEY BORO,40.689123,-75.17243,0,0,N/A
30,RUNNEMEDE BORO,40.563654,-74.949409,97,"9,221,198","95,064"
31,SOMERDALE BORO,40.430006,-74.417344,72,"6,853,530","95,188"
32,STRATFORD BORO,40.500254,-74.4257,65,"7,163,600","110,209"
33,TAVISTOCK BORO,40.500254,-74.4257,0,0,N/A
34,VOORHEES TWP,40.500254,-74.4257,446,"84,552,043","189,579"
35,WATERFORD TWP,40.500254,-74.4257,118,"13,241,639","112,217"
36,WINSLOW TWP,40.500254,-74.4257,513,"57,433,817","111,957"
37,WOODLYNNE BORO,40.500254,-74.4257,43,"2,730,245","63,494"
1,AVALON BORO,39.1012,-74.7177,225,"150,913,866","670,728"
2,CAPE MAY CITY,40.848999,-74.27917,166,"47,560,000","286,506"
3,CAPE MAY POINT BORO,40.848999,-74.27917,15,"6,158,000","410,533"
4,DENNIS TWP,40.656302,-74.30371,79,"12,200,807","154,441"
5,LOWER TWP,40.788599,-74.78295,622,"72,919,188","117,233"
6,MIDDLE TWP,40.502477,-74.650023,186,"24,643,250","132,491"
7,NORTH WILDWOOD CITY,40.51057,-74.72472,326,"35,317,935","108,337"
8,OCEAN CITY CITY,40.51057,-74.72472,935,"296,844,503","317,481"
9,SEA ISLE CITY CITY,40.430006,-74.417344,214,"74,497,950","348,121"
10,STONE HARBOR BORO,40.500254,-74.4257,57,"36,858,400","646,639"
11,UPPER TWP,40.500254,-74.4257,154,"27,453,025","178,266"
12,WEST CAPE MAY BORO,40.500254,-74.4257,31,"7,272,400","234,594"
13,WEST WILDWOOD BORO,40.500254,-74.4257,36,"3,348,350","93,010"
14,WILDWOOD CITY,40.500254,-74.4257,188,"17,094,849","90,930"
15,WILDWOOD CREST BORO,40.500254,-74.4257,213,"30,397,551","142,712"
16,WOODBINE BORO ,40.500254,-74.4257,4,"281,500","70,375"
1,BRIDGETON CITY,40.912798,-74.41516,89,"6,077,646","68,288"
2,COMMERCIAL TWP,40.879699,-74.14263,41,"2,200,967","53,682"
3,DEERFIELD TWP,40.656302,-74.30371,12,"1,106,800","92,233"
4,DOWNE TWP,40.656302,-74.30371,24,"1,893,075","78,878"
5,FAIRFIELD TWP,40.827499,-74.28091,11,"950,900","86,445"
6,GREENWICH TWP,40.80495,-74.2047,6,"761,500","126,917"
7,HOPEWELL TWP,40.744851,-74.03294,12,"1,364,800","113,733"
8,LAWRENCE TWP,40.744851,-74.03294,20,"1,782,000","89,100"
9,MAURICE RIVER TWP,40.502477,-74.650023,38,"3,454,100","90,897"
10,MILLVILLE CITY,40.451105,-74.43938,226,"20,084,122","88,868"
11,SHILOH BORO,40.430006,-74.417344,8,"731,000","91,375"
12,STOW CREEK TWP,40.500254,-74.4257,7,"630,000","90,000"
13,UPPER DEERFIELD TWP,40.500254,-74.4257,35,"4,429,700","126,563"
14,VINELAND CITY,40.500254,-74.4257,427,"42,661,590","99,910"
1,BELLEVILLE TWP,40.666552,-74.11768,411,"59,969,475","145,911"
2,BLOOMFIELD TWP,40.803,-74.18895,521,"93,387,760","179,247"
3,CALDWELL TWP,40.848999,-74.27917,71,"19,515,715","274,869"
4,CEDAR GROOVE TWP,40.582504,-74.22997,118,"39,418,299","334,053"
5,EAST ORANGE CITY,40.770933,-74.20589,315,"37,933,546","120,424"
6,ESSEX FELLS TWP,40.827499,-74.28091,36,"26,493,900","735,942"
7,FAIRFIELD TWP,40.827499,-74.28091,76,"23,595,400","310,466"
8,GLEN RIDGE TWP,40.80495,-74.2047,122,"42,382,484","347,397"
9,IRVINGTON TWP,40.744851,-74.03294,378,"44,719,472","118,305"
10,LIVINGSTON TWP,40.850621,-74.04112,354,"136,008,425","384,205"
11,MAPLEWOOD TWP,40.502477,-74.650023,134,"39,484,451","294,660"
12,MILLBURN TWP,40.587606,-75.10402,293,"197,729,404","674,844"
13,MONTCLAIR TWP,40.389428,-74.54329,329,"106,414,068","323,447"
14,NEWARK CITY,40.51057,-74.72472,"1,055","143,342,252","135,869"
15,NORTH CALDWELL TWP,40.51057,-74.72472,82,"38,555,887","470,194"
16,NUTLEY TWP,40.51057,-74.72472,285,"55,011,156","193,022"
17,ORANGE CITY TWP,40.681694,-74.73624,208,"25,376,267","122,001"
18,ROSELAND BORO,40.563654,-74.949409,66,"21,205,150","321,290"
19,SOUTH ORANGE VILLAGE TWP,40.553803,-74.52976,289,"99,985,624","345,971"
20,VERONA BORO TWP,40.500254,-74.4257,245,"63,315,812","258,432"
21,WEST CALDWELL TWP,40.500254,-74.4257,93,"26,330,250","283,121"
22,WEST ORANGE TWP,40.500254,-74.4257,716,"178,449,388","249,231"
1,CLAYTON BORO,40.855854,-74.22898,57,"6,431,950","112,841"
2,DEPTFORD TWP,40.656302,-74.30371,244,"25,952,821","106,364"
3,EAST GREENWICH TWP,40.656302,-74.30371,63,"9,176,750","145,663"
4,ELK TWP,40.830733,-73.97334,18,"2,301,400","127,856"
5,FRANKLIN TWP,40.849879,-73.97501,101,"13,074,520","129,451"
6,GLASSBORO BORO,40.650802,-74.32351,188,"21,341,958","113,521"
7,GREENWICH TWP,40.80495,-74.2047,44,"4,710,850","107,065"
8,HARRISON TWP,40.745951,-74.15509,121,"20,873,300","172,507"
9,LOGAN TWP,40.877999,-74.08265,87,"9,675,610","111,214"
10,MANUTA TWP,40.502477,-74.650023,204,"25,787,542","126,410"
11,MONROE TWP,40.389428,-74.54329,289,"36,302,837","125,615"
12,NATIONAL PARK BORO,40.389428,-74.54329,34,"3,244,265","95,420"
13,NEWFIELD BORO,40.51057,-74.72472,9,"962,500","106,944"
14,PAULSBORO BORO,40.461851,-74.30343,52,"3,893,890","74,883"
15,PITMAN BORO,40.689123,-75.17243,104,"11,645,660","111,978"
16,SOUTH HARRISON TWP,40.553803,-74.52976,30,"7,713,150","257,105"
17,SWEDESBORO BORO,40.500254,-74.4257,19,"1,849,600","97,347"
18,WASHINGTON TWP,40.500254,-74.4257,671,"84,134,639","125,387"
19,WENONAH BORO,40.500254,-74.4257,24,"3,648,451","152,019"
20,WEST DEPTFORD TWP,40.500254,-74.4257,236,"28,380,725","120,257"
21,WESTVILLE BORO,40.500254,-74.4257,49,"4,388,420","89,560"
22,WOODBURY CITY,40.500254,-74.4257,134,"13,407,454","100,056"
23,WOODBURY HEIGHTS BORO,40.500254,-74.4257,29,"3,528,384","121,668"
24,WOOLWICH TWP,40.500254,-74.4257,31,"6,030,850","194,544"
1,BAYONNE CITY,40.666552,-74.11768,352,"62,905,735","178,709"
2,EAST NEWARK BORO,40.656302,-74.30371,16,"3,081,000","192,563"
3,GUTTENBERG TOWN,40.80495,-74.2047,178,"42,485,600","238,683"
4,HARRISON TOWN,40.745951,-74.15509,92,"15,778,505","171,505"
5,HOBOKEN CITY,40.744851,-74.03294,626,"170,167,937","271,834"
6,JERSEY CITY CITY,40.744851,-74.03294,"1,760","277,342,523","157,581"
7,KEARNY TOWN,40.744851,-74.03294,315,"56,740,090","180,127"
8,NORTH BERGEN TWP,40.51057,-74.72472,546,"95,170,570","174,305"
9,SECAUCUS TOWN,40.430006,-74.417344,214,"45,280,620","211,592"
10,UNION CITY CITY,40.500254,-74.4257,268,"43,506,122","162,336"
11,WEEHAWKEN TWP,40.500254,-74.4257,104,"29,606,350","284,676"
12,WEST NEW YORK TOWN,40.500254,-74.4257,176,"33,487,846","190,272"
1,ALEXANDRIA TWP,40.5908,-75.0261,56,"17,509,840","312,676"
2,BETHLEHAM TWP,40.666552,-74.11768,58,"18,784,150","323,865"
3,BLOOMSBURY BORO,40.803,-74.18895,14,"2,291,335","163,667"
4,CALIFON BORO,40.848999,-74.27917,17,"3,256,900","191,582"
5,CLINTON TOWN,40.879699,-74.14263,17,"4,409,310","259,371"
6,CLINTON TWP,40.879699,-74.14263,88,"25,511,275","289,901"
7,DELAWARE TWP,40.656302,-74.30371,16,"5,818,100","363,631"
8,EAST AMWELL TWP,40.656302,-74.30371,22,"5,918,240","269,011"
9,FLEMINGTON BORO,40.641852,-74.38533,12,"2,378,325","198,194"
10,FRANKLIN TWP,40.849879,-73.97501,13,"4,199,500","323,038"
11,FRENCHTOWN BORO,40.849879,-73.97501,22,"3,719,219","169,055"
12,GLEN GARDNER BORO,40.650802,-74.32351,68,"8,199,899","120,587"
13,HAMPTON BORO,40.80495,-74.2047,21,"3,910,300","186,205"
14,HIGH BRIDGE BORO,40.745951,-74.15509,94,"16,869,111","179,459"
15,HOLLAND TWP,40.744851,-74.03294,57,"13,618,900","238,928"
16,KINGWOOD TWP,40.744851,-74.03294,31,"8,057,800","259,929"
17,LAMBERTVILLE CITY ,40.744851,-74.03294,84,"19,018,380","226,409"
18,LEBANON BORO,40.744851,-74.03294,32,"6,156,400","192,388"
19,LEBANON TWP,40.744851,-74.03294,69,"17,922,950","259,753"
20,MILFORD BORO,40.587606,-75.10402,15,"1,875,500","125,033"
21,RARITAN TWP,40.571302,-74.6374,456,"107,937,763","236,706"
22,READINGTON TWP,40.563654,-74.949409,283,"80,318,850","283,812"
23,STOCKTON BORO,40.500254,-74.4257,4,"1,306,500","326,625"
24,TEWKSBURY TWP,40.500254,-74.4257,84,"42,266,800","503,176"
25,UNION TWP,40.500254,-74.4257,129,"28,133,690","218,091"
26,WEST AMWELL TWP,40.500254,-74.4257,5,"956,000","191,200"
1,EAST WINDSOR TWP,40.770933,-74.20589,440,"65,596,844","149,084"
2,EWING TWP,40.827499,-74.28091,419,"59,564,591","142,159"
3,HAMILTON TWP,40.80495,-74.2047,"1,002","133,730,092","133,463"
4,HIGHTSTOWN BORO,40.745951,-74.15509,105,"14,782,499","140,786"
5,HOPEWELL BORO,40.744851,-74.03294,29,"7,431,750","256,267"
6,HOPEWELL TWP,40.744851,-74.03294,284,"95,294,296","335,543"
7,LAWRENCE TWP,40.744851,-74.03294,435,"82,096,834","188,728"
8,PENNIGTON BORO,40.461851,-74.30343,54,"17,715,183","328,059"
9,PRINCETON BORO,40.583035,-74.96224,97,"37,576,865","387,390"
10,PRINCETON TWP,40.583035,-74.96224,219,"125,292,825","572,113"
11,TRENTON CITY,40.500254,-74.4257,370,"27,043,335","73,090"
12,ROBBINSVILLE TWP,40.563654,-74.949409,223,"45,327,087","203,260"
13,WEST WINDSOR TWP,40.500254,-74.4257,413,"128,939,313","312,202"
1,CARTERET BORO,40.582504,-74.22997,248,"36,221,616","146,055"
2,CRANBURY TWP,40.879699,-74.14263,32,"11,825,000","369,531"
3,DUNELLEN BORO,40.656302,-74.30371,94,"15,203,875","161,743"
4,EAST BRUNSWICK TWP,40.656302,-74.30371,686,"145,046,267","211,438"
5,EDISON TWP,40.830733,-73.97334,"1,034","210,952,040","204,016"
6,HELMETTA BORO,40.745951,-74.15509,79,"10,121,925","128,126"
7,HIGHLAND PARK BORO,40.745951,-74.15509,137,"28,677,567","209,325"
8,JAMESBURG BORO,40.744851,-74.03294,96,"13,449,150","140,095"
9,METUCHEN BORO,40.502477,-74.650023,225,"46,738,762","207,728"
10,MIDDLESEX BORO,40.574552,-74.50187,102,"15,224,250","149,257"
11,MILLTOWN BORO,40.451105,-74.43938,75,"15,195,540","202,607"
12,MONROE TWP,40.389428,-74.54329,435,"76,530,741","175,933"
13,NEW BRUNSWICK CITY,40.51057,-74.72472,254,"32,060,090","126,221"
14,NORTH BRUNSWICK TWP,40.51057,-74.72472,604,"104,062,236","172,288"
15,OLD BRIDGE TWP,40.51057,-74.72472,810,"146,902,597","181,361"
16,PERTH AMBOY CITY,40.535304,-74.31104,366,"50,540,572","138,089"
17,PISCATAWAY TWP,40.689123,-75.17243,569,"107,499,990","188,928"
18,PLAINSBORO TWP,40.583035,-74.96224,368,"69,124,163","187,837"
19,SAYREVILLE BORO,40.430006,-74.417344,507,"89,099,125","175,738"
20,SOUTH AMBOY CITY,40.469606,-74.27669,77,"10,607,300","137,757"
21,SOUTH BRUNSWICK TWP,40.553803,-74.52976,569,"125,024,529","219,727"
22,SOUTH PLAINSFIELD BORO,40.553803,-74.52976,212,"38,434,999","181,297"
23,SOUTH RIVER BORO,40.445006,-74.38179,181,"29,954,990","165,497"
24,SPOTSWOOD BORO,40.39159,-74.39329,110,"18,389,891","167,181"
25,WOODBRIDGE TWP,40.500254,-74.4257,"1,121","180,036,586","160,604"
1,ABERDEEN TWP,40.4171,-74.2221,322,"51,611,070","160,283"
2,ALLENHURST BORO,40.2362,-74.0007,13,"7,162,500","550,962"
3,ALLENTOWN BORO,40.1779,-74.5835,18,"3,313,700","184,094"
4,ASBURY PARK CITY,40.2204,-74.0121,177,"18,694,874","105,621"
5,ATLANTIC HIGHLANDS BORO,40.4129,-74.0329,92,"22,895,200","248,861"
6,AVON-BY-THE-SEA BOR,40.578996,-74.27987,30,"14,631,500","487,717"
7,BELMAR BORO,40.666552,-74.11768,131,"28,111,539","214,592"
8,BRADLEY BEACH BORO,40.912798,-74.41516,114,"19,347,550","169,715"
9,BRIELLE BORO,40.912798,-74.41516,91,"35,219,750","387,030"
10,COLTS NECK TWP,40.879699,-74.14263,118,"58,572,931","496,381"
11,DEAL BORO,40.656302,-74.30371,24,"18,476,576","769,857"
12,EATONTOWN BORO,40.770933,-74.20589,113,"22,340,650","197,705"
13,ENGLISHTOWN BORO,40.830733,-73.97334,37,"5,762,700","155,749"
14,FAIR HAVEN BORO,40.827499,-74.28091,99,"44,449,300","448,983"
15,FARMINGDALE BORO,40.641852,-74.38533,5,"866,000","173,200"
16,FREEHOLD BORO,40.849879,-73.97501,157,"20,408,164","129,988"
17,FREEHOLD TWP,40.849879,-73.97501,570,"121,294,064","212,797"
18,HAZLET TWP,40.745951,-74.15509,222,"40,812,210","183,839"
19,HIGHLANDS BORO,40.745951,-74.15509,177,"23,078,428","130,387"
20,HOLMDEL TWP,40.744851,-74.03294,232,"102,745,116","442,867"
21,HOWELL TWP,40.744851,-74.03294,762,"137,755,152","180,781"
22,INTERLAKEN BORO,40.744851,-74.03294,19,"7,110,900","374,258"
23,KEANSBURG BORO,40.744851,-74.03294,173,"16,310,844","94,282"
24,KEYPORT BORO,40.744851,-74.03294,96,"13,428,250","139,878"
25,LITTLE SILVER BORO,40.850621,-74.04112,126,"49,349,448","391,662"
26,LOCH ARBOUR VILLAGE,40.850621,-74.04112,6,"2,105,900","350,983"
27,LONG BRANCH CITY,40.876349,-74.65769,354,"61,574,077","173,938"
28,MANALAPAN TWP,40.788599,-74.78295,500,"119,720,423","239,441"
29,MANASQUAN BORO,40.788599,-74.78295,95,"29,497,308","310,498"
30,MARLBORO TWP,40.502477,-74.650023,463,"144,621,000","312,356"
31,MATAWAN BORO,40.502477,-74.650023,102,"19,421,800","190,410"
32,MIDDLETOWN TWP,40.574552,-74.50187,929,"241,081,871","259,507"
33,MILLSTONE TWP,40.587606,-75.10402,99,"35,791,581","361,531"
34,MONMOUTH BEACH BORO,40.451105,-74.43938,122,"34,909,295","286,142"
35,NEPTUNE TWP,40.389428,-74.54329,381,"60,815,644","159,621"
36,NEPTUNE CITY BORO,40.389428,-74.54329,62,"8,084,450","130,394"
37,OCEAN TWP,40.51057,-74.72472,302,"77,763,807","257,496"
38,OCEANPORT BORO,40.51057,-74.72472,78,"21,981,000","281,808"
39,RED BANK BORO,40.563654,-74.949409,82,"18,026,300","219,833"
