,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
40,ROOSEVELT BORO,40.563654,-74.949409,5,"1,532,000","306,400"
41,RUMSON BORO,40.563654,-74.949409,82,"111,065,374","1,354,456"
42,SEA BRIGHT BORO,40.430006,-74.417344,31,"17,267,500","557,016"
43,SEA GIRT BORO,40.430006,-74.417344,35,"49,955,400","1,427,297"
44,SHREWSBURY BORO,40.430006,-74.417344,32,"18,129,300","566,541"
45,SHREWSBURY TWP,40.430006,-74.417344,3,"659,500","219,833"
46,LAKE COMO BORO,40.744851,-74.03294,29,"9,799,800","337,924"
47,SPRING LAKE BORO,40.39159,-74.39329,39,"73,279,400","1,878,959"
48,SPRING LAKE HEIGHTS BORO,40.39159,-74.39329,17,"7,598,000","446,941"
49,TINTON FALLS BORO,40.500254,-74.4257,104,"38,433,505","369,553"
50,UNION BEACH BORO,40.500254,-74.4257,54,"14,488,299","268,302"
51,UPPER FREEHOLD TWP,40.500254,-74.4257,50,"27,671,550","553,431"
52,WALL TWP,40.500254,-74.4257,198,"97,555,694","492,706"
53,WEST LONG BRANCH BORO,40.500254,-74.4257,49,"22,218,400","453,437"
1,BOONTON TOWN,40.912798,-74.41516,23,"9,536,250","414,620"
2,BOONTON TWP,40.912798,-74.41516,41,"29,049,500","708,524"
3,BULTER BORO,40.912798,-74.41516,65,"24,484,350","376,682"
4,CHATHAM BORO,40.855854,-74.22898,98,"71,495,500","729,546"
5,CHATHAM TWP,40.855854,-74.22898,124,"94,612,054","763,000"
6,CHESTER BORO,40.855854,-74.22898,9,"5,384,000","598,222"
7,CHESTER TWP,40.855854,-74.22898,60,"63,020,000","1,050,333"
8,DENVILLE TWP,40.656302,-74.30371,180,"87,040,167","483,556"
9,DOVER TOWN,40.656302,-74.30371,84,"26,773,403","318,731"
10,EAST HANOVER TWP,40.656302,-74.30371,67,"34,021,899","507,790"
11,FLORHAM PARK BORO,40.641852,-74.38533,68,"39,153,500","575,787"
12,HANOVER TWP,40.80495,-74.2047,114,"57,559,275","504,906"
13,HARDING TWP,40.80495,-74.2047,37,"63,477,758","1,715,615"
14,JEFFERSON TWP,40.744851,-74.03294,209,"77,827,631","372,381"
15,KINNELON BORO,40.744851,-74.03294,94,"65,835,275","700,375"
16,LINCOLN PARK BORO,41.007389,-74.04247,107,"39,227,200","366,609"
17,MADISON BORO,40.788599,-74.78295,137,"101,017,125","737,351"
18,MENDHAM BORO,40.502477,-74.650023,57,"43,895,152","770,090"
19,MENDHAM TWP,40.502477,-74.650023,62,"63,543,100","1,024,889"
20,MINE HILL TWP,40.451105,-74.43938,35,"11,558,487","330,242"
21,MONTVILLE TWP,40.389428,-74.54329,187,"120,803,198","646,006"
22,MORRIS TWP,40.389428,-74.54329,153,"90,682,855","592,698"
23,MORRIS PLAINS BORO,40.389428,-74.54329,61,"30,615,605","501,895"
24,MORRISTOWN TOWN,40.389428,-74.54329,170,"75,116,550","441,862"
25,MOUNTAIN LAKES BORO,40.389428,-74.54329,74,"78,781,432","1,064,614"
26,MOUNT ARLINGTON BORO,40.389428,-74.54329,70,"25,806,733","368,668"
27,MOUNT OLIVE TWP,40.389428,-74.54329,52,"22,381,015","430,404"
28,NETCONG BORO,40.51057,-74.72472,25,"7,239,350","289,574"
29,PARSIPPANY-TROY HILLS TWP,40.461851,-74.30343,410,"169,809,028","414,168"
30,LONG HILL TWP,40.876349,-74.65769,73,"41,410,313","567,265"
31,PEQUANNOCK TWP,40.461851,-74.30343,120,"54,306,750","452,556"
32,RANDOLPH TWP,40.565493,-74.938931,196,"113,028,797","576,678"
33,RIVERDALE BORO,40.563654,-74.949409,87,"32,091,260","368,865"
34,ROCKAWAY BORO,40.563654,-74.949409,43,"14,712,167","342,143"
35,ROCKAWAY TWP,40.563654,-74.949409,274,"112,125,610","409,218"
36,ROXBURY TWP,40.563654,-74.949409,216,"82,693,240","382,839"
37,VICTORY GARDENS BORO,40.500254,-74.4257,8,"1,954,150","244,269"
38,WASHINGTON TWP,40.500254,-74.4257,44,"24,886,710","565,607"
39,WHARTON BORO,40.500254,-74.4257,18,"5,953,817","330,768"
1,BARNEGAT TWP,40.578996,-74.27987,133,"38,620,960","290,383"
2,BARNEGAT LIGHT BORO,40.578996,-74.27987,22,"19,058,000","866,273"
3,BAY HEAD BORO,40.578996,-74.27987,25,"46,129,111","1,845,164"
4,BEACH HAVEN BORO,40.666552,-74.11768,57,"45,424,250","796,917"
5,BEACHWOOD BORO,40.666552,-74.11768,80,"21,542,991","269,287"
6,BERKELEY BORO,40.666552,-74.11768,464,"118,674,313","255,764"
7,BRICK TWP,40.912798,-74.41516,844,"283,253,994","335,609"
8,TOMS RIVER TOWNSHIP,40.500254,-74.4257,"1,093","390,470,849","357,247"
9,EAGLESWOOD TWP,40.656302,-74.30371,12,"3,071,500","255,958"
10,HARVEY CEDARS BORO,40.745951,-74.15509,19,"25,263,500","1,329,658"
11,ISLAND HEIGHTS BORO,40.744851,-74.03294,24,"13,797,800","574,908"
12,JACKSON TWP,40.744851,-74.03294,513,"178,214,641","347,397"
13,LACEY TWP,40.744851,-74.03294,301,"94,482,199","313,894"
14,LAKEHURST BORO,40.744851,-74.03294,20,"4,400,399","220,020"
15,LAKEWOOD TWP,40.744851,-74.03294,353,"98,586,398","279,282"
16,LAVALLETTE BORO,40.744851,-74.03294,56,"42,988,994","767,661"
17,LITTLE EGG HARBOR TWP,41.007389,-74.04247,269,"69,769,410","259,366"
18,LONG BEACH TWP,40.877999,-74.08265,151,"139,492,843","923,794"
19,MANCHESTER TWP,40.788599,-74.78295,318,"72,198,380","227,039"
20,MANTOLOKING BORO,40.502477,-74.650023,2,"8,025,000","4,012,500"
21,OCEAN TWP,40.51057,-74.72472,89,"25,510,500","286,635"
22,OCEAN GATE BORO,40.51057,-74.72472,18,"4,378,400","243,244"
23,PINE BEACH BORO,40.689123,-75.17243,15,"5,016,500","334,433"
24,PLUMSTED TWP,40.583035,-74.96224,54,"19,249,800","356,478"
25,POINT PLEASANT BORO,40.583035,-74.96224,213,"87,549,258","411,029"
26,POINT PLEASANT BEACH BORO,40.583035,-74.96224,68,"51,961,449","764,139"
27,SEASIDE HEIGHTS BORO,40.430006,-74.417344,15,"4,800,000","320,000"
28,SEASIDE PARK BORO,40.430006,-74.417344,45,"21,754,600","483,436"
29,SHIP BOTTOM BORO,40.430006,-74.417344,43,"25,202,050","586,094"
30,SOUTH TOMS RIVER BORO,40.445006,-74.38179,27,"5,903,700","218,656"
31,STAFFORD BORO,40.39159,-74.39329,331,"111,044,705","335,482"
32,SURF CITY BORO,40.500254,-74.4257,46,"36,829,000","800,630"
33,TUCKERTON BORO,40.500254,-74.4257,42,"10,544,900","251,069"
1,BLOOMINGDALE BORO,40.803,-74.18895,53,"18,609,580","351,124"
2,CLIFTON CITY,40.879699,-74.14263,567,"219,600,589","387,303"
3,HALEDON BORO,40.80495,-74.2047,68,"23,370,033","343,677"
4,HAWTHORNE BORO,40.745951,-74.15509,144,"59,913,043","416,063"
5,LITTLE FALLS TWP,41.007389,-74.04247,117,"46,621,858","398,477"
6,NORTH HALEDON BORO,40.51057,-74.72472,79,"39,014,350","493,853"
7,PASSAIC CITY,40.461851,-74.30343,170,"59,053,900","347,376"
8,PATERSON CITY,40.461851,-74.30343,476,"162,266,267","340,896"
9,POMPTON LAKES BORO,40.583035,-74.96224,120,"42,117,000","350,975"
10,PROSPECT PARK BORO,40.583035,-74.96224,22,"7,050,400","320,473"
11,RINGWOOD BORO,40.563654,-74.949409,116,"47,278,636","407,574"
12,TOTOWA BORO,40.500254,-74.4257,66,"31,132,650","471,707"
13,WANAQUE BORO,40.500254,-74.4257,124,"42,499,588","342,739"
14,WAYNE TWP,40.500254,-74.4257,437,"221,201,901","506,183"
15,WEST MILFORD TWP,40.500254,-74.4257,313,"103,984,046","332,217"
16,WEST PATERSON BORO,40.500254,-74.4257,74,"33,053,967","446,675"
1,ALLOWAY TWP,39.5557,-75.3179,13,"2,102,500","161,731"
2,CARNEYS POINT TWP,40.848999,-74.27917,93,"15,161,300","163,025"
3,ELMER BORO,40.830733,-73.97334,13,"2,454,900","188,838"
4,ELSINBORO TWP,40.830733,-73.97334,2,"350,000","175,000"
5,LOWER ALLOWAYS CREEK TWP,40.788599,-74.78295,0,0,N/A
6,MANNINGTON TWP,40.788599,-74.78295,2,"401,000","200,500"
7,OLDSMAN TWP,40.51057,-74.72472,13,"2,009,500","154,577"
8,PENNS GROVE TWP,40.461851,-74.30343,29,"3,495,208","120,524"
9,PENNSVILLE TWP,40.461851,-74.30343,133,"23,381,913","175,804"
10,PILESGROVE TWP,40.689123,-75.17243,11,"3,223,160","293,015"
11,PITTSGROVE TWP,40.689123,-75.17243,24,"5,474,886","228,120"
12,QUINTON TWP,40.565493,-74.938931,3,"350,000","116,667"
13,SALEM CITY,40.563654,-74.949409,50,"5,846,934","116,939"
14,UPPER PITTSGROVE TWP,40.500254,-74.4257,17,"4,478,950","263,468"
15,WOODSTOWN BORO,40.500254,-74.4257,17,"4,382,850","257,815"
1,BEDMINSTER TWP,40.666552,-74.11768,73,"26,253,060","359,631"
2,BERNARDS TWP,40.666552,-74.11768,103,"65,643,835","637,319"
3,BERNARDSVILE BORO,40.666552,-74.11768,25,"18,168,500","726,740"
4,BOUND BROOK BORO,40.912798,-74.41516,60,"19,819,823","330,330"
5,BRANCHBURG TWP,40.912798,-74.41516,37,"13,968,340","377,523"
6,BRIDGEWATER TWP,40.912798,-74.41516,145,"64,200,963","442,765"
7,FAR HILLS BORO,40.641852,-74.38533,2,"3,515,000","1,757,500"
8,FRANKLIN TWP,40.849879,-73.97501,674,"230,616,399","342,161"
9,GREEN BROOK TWP,40.80495,-74.2047,73,"38,762,950","530,999"
10,HILLSBOROUGH TWP,40.745951,-74.15509,469,"176,643,235","376,638"
11,MANVILLE BORO,40.502477,-74.650023,51,"15,197,300","297,986"
12,MILLSTONE BORO,40.587606,-75.10402,0,0,N/A
13,MONTGOMERY TWP,40.389428,-74.54329,280,"168,107,322","600,383"
14,NORTH PLAINFIELD BORO,40.51057,-74.72472,150,"43,056,060","287,040"
15,PEAPACK-GLADSTONE BORO,40.461851,-74.30343,7,"5,567,999","795,428"
16,RARITAN BORO,40.571302,-74.6374,31,"10,525,400","339,529"
17,ROCKY HILL BORO,40.563654,-74.949409,9,"4,367,000","485,222"
18,SOMERVILLE BORO,40.545853,-74.63592,81,"27,091,926","334,468"
19,SOUTH BOUND BROOK BORO,40.553803,-74.52976,25,"7,271,460","290,858"
20,WARREN TWP,40.500254,-74.4257,46,"35,911,503","780,685"
21,WATCHUNG BORO,40.500254,-74.4257,13,"8,704,300","669,562"
1,ANDOVER BORO,40.9859,-74.7421,3,"884,250","294,750"
2,ANDOVER TWP,41.0155,-74.7296,55,"19,653,570","357,338"
3,BRANCHVILLE BORO,40.912798,-74.41516,7,"2,245,007","320,715"
4,BYRAM TWP,40.912798,-74.41516,83,"26,279,670","316,623"
5,FRANKFORD TWP,40.849879,-73.97501,7,"2,855,000","407,857"
6,FRANKLIN BORO,40.849879,-73.97501,49,"11,405,370","232,763"
7,FREDON TWP,40.849879,-73.97501,11,"5,170,400","470,036"
8,GREEN TWP,40.80495,-74.2047,25,"10,138,075","405,523"
9,HAMBURG BORO,40.80495,-74.2047,50,"12,399,820","247,996"
10,HAMPTON BORO,40.80495,-74.2047,41,"11,439,787","279,019"
11,HARDYSTON BORO,40.80495,-74.2047,150,"47,366,990","315,780"
12,HOPATCONG BORO,40.744851,-74.03294,163,"48,227,942","295,877"
13,LAFAYETTE BORO,40.744851,-74.03294,8,"2,954,500","369,313"
14,MONTAGUE TWP,40.389428,-74.54329,47,"8,834,075","187,959"
15,NEWTON TOWN,40.51057,-74.72472,27,"7,217,520","267,316"
16,OGDENSBURG BORO,40.51057,-74.72472,19,"4,862,750","255,934"
17,SANDYSTON BORO,40.563654,-74.949409,17,"4,605,950","270,938"
18,SPARTA TWP,40.445006,-74.38179,187,"94,631,998","506,053"
19,STANHOPE BORO,40.39159,-74.39329,35,"10,347,800","295,651"
20,STILLWATER TWP,40.500254,-74.4257,29,"8,323,757","287,026"
21,SUSSEX TWP,40.500254,-74.4257,10,"2,227,900","222,790"
22,VERNON TWP,40.500254,-74.4257,236,"59,059,538","250,252"
23,WALPACK TWP,40.500254,-74.4257,0,0,N/A
24,WANTAGE TWP,40.500254,-74.4257,70,"22,391,647","319,881"
1,BERKELEY HEIGHTS TWP,40.666552,-74.11768,84,"45,458,525","541,173"
2,CLARK TWP,40.855854,-74.22898,109,"51,036,399","468,224"
3,CRANFORD TWP,40.656302,-74.30371,187,"84,515,900","451,957"
4,ELIZABETH CITY,40.830733,-73.97334,364,"129,822,840","356,656"
5,FANWOOD BORO,40.641852,-74.38533,83,"36,502,367","439,788"
6,GARWOOD BORO,40.650802,-74.32351,48,"18,731,900","390,248"
7,HILLSIDE TWP,40.745951,-74.15509,88,"27,032,699","307,190"
8,KENILWORTH BORO,40.744851,-74.03294,65,"24,906,650","383,179"
9,LINDEN CITY,41.007389,-74.04247,196,"65,061,263","331,945"
10,MOUNTAINSIDE BORO,40.389428,-74.54329,66,"44,757,300","678,141"
11,NEW PROVIDENCE BORO,40.51057,-74.72472,99,"59,039,588","596,359"
12,PLAINFIELD CITY,40.583035,-74.96224,252,"80,883,052","320,964"
13,RAHWAY CITY,40.565493,-74.938931,231,"73,546,600","318,384"
14,ROSELLE BORO,40.563654,-74.949409,125,"33,020,401","264,163"
15,ROSELLE PARK BORO,40.563654,-74.949409,100,"31,058,914","310,589"
16,SCOTCH PLAINS TWP,40.430006,-74.417344,221,"112,409,397","508,640"
17,SPRINGFIELD TWP,40.39159,-74.39329,152,"66,608,010","438,211"
18,SUMMIT CITY,40.500254,-74.4257,250,"270,026,797","1,080,107"
19,UNION TWP,40.500254,-74.4257,474,"165,749,495","349,682"
20,WESTFIELD TOWN,40.500254,-74.4257,290,"216,325,229","745,949"
21,WINFIELD TWP,40.500254,-74.4257,0,0,N/A
1,ALLAMUCHY TWP,40.9218,-74.8102,82,"23,984,331","292,492"
2,ALPHA BORO,40.6644,-75.1548,16,"2,977,900","186,119"
3,BELVIDERE TOWN,40.666552,-74.11768,27,"6,827,127","252,857"
4,BLAIRSTOWN TWP,40.666552,-74.11768,61,"22,362,200","366,593"
5,FRANKLIN TWP,40.849879,-73.97501,13,"4,511,400","347,031"
6,FRELINGHUYSEN TWP,40.849879,-73.97501,16,"6,017,000","376,063"
7,GREENWICH TWP,40.80495,-74.2047,64,"25,694,525","401,477"
8,HACKETTSTOWN TOWN,40.80495,-74.2047,52,"15,881,600","305,415"
9,HARDWICK TWP,40.80495,-74.2047,6,"2,112,900","352,150"
10,HARMAONY TWP,40.80495,-74.2047,20,"5,636,492","281,825"
11,HOPE TWP,40.744851,-74.03294,17,"6,132,300","360,724"
12,INDEPENDENCE TWP,40.744851,-74.03294,66,"20,653,150","312,927"
13,KNOWLTON TWP,40.744851,-74.03294,16,"4,241,000","265,063"
14,LIBERTY TWP,41.007389,-74.04247,24,"7,632,400","318,017"
15,LOPATCONG TWP,40.788599,-74.78295,70,"20,614,136","294,488"
16,MANSFIELD TWP,40.788599,-74.78295,38,"13,264,150","349,057"
17,OXFORD TWP,40.681694,-74.73624,24,"6,209,400","258,725"
19,PHILLIPSBURG TOWN,40.689123,-75.17243,121,"22,371,647","184,890"
20,POHATCONG TWP,40.583035,-74.96224,21,"4,809,559","229,027"
21,WASHINGTON BORO,40.500254,-74.4257,62,"15,027,302","242,376"
22,WASHINGTON TWP,40.500254,-74.4257,81,"28,920,400","357,042"
23,WHITE TWP,40.500254,-74.4257,35,"10,533,600","300,960"
