,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
41,RUMSON BORO,40.563654,-74.949409,51,"57,397,315","1,125,438"
42,SEA BRIGHT BORO,40.430006,-74.417344,33,"17,504,500","530,439"
43,SEA GIRT BORO,40.430006,-74.417344,23,"32,834,687","1,427,595"
44,SHREWSBURY BORO,40.430006,-74.417344,46,"23,729,575","515,860"
45,SHREWSBURY TWP,40.430006,-74.417344,4,"824,500","206,125"
46,LAKE COMO BORO,40.744851,-74.03294,18,"7,850,500","436,139"
47,SPRING LAKE BORO,40.39159,-74.39329,48,"70,496,650","1,468,680"
48,SPRING LAKE HEIGHTS BOR,40.39159,-74.39329,33,"13,551,500","410,652"
49,TINTON FALLS BORO,40.500254,-74.4257,183,"66,737,934","364,688"
50,UNION BEACH BORO,40.500254,-74.4257,31,"7,388,400","238,335"
51,UPPER FREEHOLD TWP,40.500254,-74.4257,32,"16,301,000","509,406"
52,WALL TWP,40.500254,-74.4257,133,"69,641,645","523,621"
53,WEST LONG BRANCH BORO,40.500254,-74.4257,30,"12,121,850","404,062"
1,BOONTON TOWN,40.912798,-74.41516,60,"24,487,000","408,117"
2,BOONTON TWP,40.912798,-74.41516,29,"15,798,266","544,768"
3,BUTLER BORO,40.912798,-74.41516,48,"16,934,750","352,807"
4,CHATHAM BORO,40.855854,-74.22898,72,"53,257,760","739,691"
5,CHATHAM TWP,40.855854,-74.22898,95,"79,422,148","836,023"
6,CHESTER BORO,40.855854,-74.22898,5,"3,320,500","664,100"
7,CHESTER TWP,40.855854,-74.22898,44,"36,173,670","822,129"
8,DENVILLE TWP,40.656302,-74.30371,133,"58,675,425","441,169"
9,DOVER TOWN,40.656302,-74.30371,16,"4,567,860","285,491"
10,EAST HANOVER TWP,40.656302,-74.30371,34,"15,690,999","461,500"
11,FLORHAM PARK BORO,40.641852,-74.38533,69,"44,070,815","638,707"
12,HANOVER TWP,40.80495,-74.2047,106,"49,987,610","471,581"
13,HARDING TWP,40.80495,-74.2047,26,"35,438,200","1,363,008"
14,JEFFERSON TWP,40.744851,-74.03294,144,"52,433,951","364,125"
15,KINNELON BORO,40.744851,-74.03294,66,"46,845,500","709,780"
16,LINCOLN PARK BORO,41.007389,-74.04247,30,"9,900,099","330,003"
17,MADISON BORO,40.788599,-74.78295,120,"82,018,649","683,489"
18,MENDHAM BORO,40.502477,-74.650023,40,"25,818,407","645,460"
19,MENDHAM TWP,40.502477,-74.650023,45,"50,576,176","1,123,915"
20,MINE HILL TWP,40.451105,-74.43938,26,"8,757,700","336,835"
21,MONTVILLE TWP,40.389428,-74.54329,133,"83,594,699","628,532"
22,MORRIS TWP,40.389428,-74.54329,152,"81,686,614","537,412"
23,MORRIS PLAINS BORO,40.389428,-74.54329,16,"6,967,788","435,487"
24,MORRISTOWN TOWN,40.389428,-74.54329,113,"48,677,061","430,770"
25,MOUNTAIN LAKES BORO,40.389428,-74.54329,14,"10,193,900","728,136"
26,MOUNT ARLINGTON BORO,40.389428,-74.54329,62,"21,072,650","339,881"
27,MOUNT OLIVE TWP,40.389428,-74.54329,138,"53,380,501","386,815"
28,NETCONG BORO,40.51057,-74.72472,6,"1,412,000","235,333"
29,PARSIPPANY TR HLS TWP,40.461851,-74.30343,327,"125,388,451","383,451"
30,LONG HILL TWP,40.876349,-74.65769,66,"34,498,898","522,711"
31,PEQUANNOCK TWP,40.461851,-74.30343,76,"32,573,101","428,593"
32,RANDOLPH TWP,40.565493,-74.938931,189,"110,406,205","584,160"
33,RIVERDALE BORO,40.563654,-74.949409,43,"14,275,620","331,991"
34,ROCKAWAY BORO,40.563654,-74.949409,22,"7,416,925","337,133"
35,ROCKAWAY TWP,40.563654,-74.949409,200,"76,325,928","381,630"
36,ROXBURY TWP,40.563654,-74.949409,135,"47,877,850","354,651"
37,VICTORY GARDENS BORO,40.500254,-74.4257,4,"846,100","211,525"
38,WASHINGTON TWP,40.500254,-74.4257,80,"37,650,450","470,631"
39,WHARTON BORO,40.500254,-74.4257,24,"6,985,400","291,058"
1,BARNEGAT TWP,40.578996,-74.27987,89,"25,772,700","289,581"
2,BARNEGAT LIGHT BORO,40.578996,-74.27987,21,"16,886,150","804,102"
3,BAY HEAD BORO,40.578996,-74.27987,2,"1,859,000","929,500"
4,BEACH HAVEN BORO,40.666552,-74.11768,44,"28,672,275","651,643"
5,BEACHWOOD BORO,40.666552,-74.11768,47,"12,241,200","260,451"
6,BERKELEY TWP,40.666552,-74.11768,265,"63,741,308","240,533"
7,BRICK TWP,40.912798,-74.41516,545,"181,305,804","332,671"
8,TOMS RIVER TWP,40.500254,-74.4257,244,"81,719,920","334,918"
9,EAGLESWOOD TWP,40.656302,-74.30371,4,"916,000","229,000"
10,HARVEY CEDARS BORO,40.745951,-74.15509,19,"15,658,900","824,153"
11,ISLAND HEIGHTS BORO,40.744851,-74.03294,7,"2,607,000","372,429"
12,JACKSON TWP,40.744851,-74.03294,120,"36,513,541","304,280"
13,LACEY TWP,40.744851,-74.03294,89,"24,580,366","276,184"
14,LAKEHURST BORO,40.744851,-74.03294,8,"1,783,000","222,875"
15,LAKEWOOD TWP,40.744851,-74.03294,253,"74,622,020","294,949"
16,LAVALLETTE BORO,40.744851,-74.03294,36,"28,113,750","780,938"
17,LITTLE EGG HARBOR TWP,41.007389,-74.04247,136,"33,631,575","247,291"
18,LONG BEACH TWP,40.877999,-74.08265,140,"134,643,562","961,740"
19,MANCHESTER TWP,40.788599,-74.78295,70,"15,438,000","220,543"
20,MANTOLOKING BORO,40.502477,-74.650023,10,"32,545,000","3,254,500"
21,OCEAN TWP,40.51057,-74.72472,71,"22,074,975","310,915"
22,OCEAN GATE BORO,40.51057,-74.72472,17,"4,992,400","293,671"
23,PINE BEACH BORO,40.689123,-75.17243,8,"2,567,500","320,938"
24,PLUMSTED TWP,40.583035,-74.96224,24,"7,277,400","303,225"
25,POINT PLEASANT BORO,40.583035,-74.96224,145,"57,718,195","398,057"
26,PT PLEASANT BEACH BORO,40.583035,-74.96224,56,"34,420,400","614,650"
27,SEASIDE HEIGHTS BORO,40.430006,-74.417344,42,"12,037,400","286,605"
28,SEASIDE PARK BORO,40.430006,-74.417344,5,"1,736,500","347,300"
29,SHIP BOTTOM BORO,40.430006,-74.417344,19,"13,444,500","707,605"
30,SOUTH TOMS RIVER BORO,40.445006,-74.38179,15,"3,229,888","215,326"
31,STAFFORD TWP,40.39159,-74.39329,210,"64,412,189","306,725"
32,SURF CITY BORO,40.500254,-74.4257,32,"27,192,200","849,756"
33,TUCKERTON BORO,40.500254,-74.4257,19,"4,459,000","234,684"
1,BLOOMINGDALE BORO,40.803,-74.18895,46,"14,972,500","325,489"
2,CLIFTON CITY,40.879699,-74.14263,455,"156,657,352","344,302"
3,HALEDON BORO,40.80495,-74.2047,38,"11,723,745","308,520"
4,HAWTHORNE BORO,40.745951,-74.15509,101,"39,399,050","390,090"
5,LITTLE FALLS TWP,41.007389,-74.04247,29,"10,596,450","365,395"
6,NORTH HALEDON BORO,40.51057,-74.72472,63,"28,230,553","448,104"
7,PASSAIC CITY,40.461851,-74.30343,138,"40,935,247","296,632"
8,PATERSON CITY,40.461851,-74.30343,250,"75,351,883","301,408"
9,POMPTON LAKES BORO,40.583035,-74.96224,101,"32,167,750","318,493"
10,PROSPECT PARK BORO,40.583035,-74.96224,13,"3,835,600","295,046"
11,RINGWOOD BORO,40.563654,-74.949409,29,"11,807,000","407,138"
12,TOTOWA BORO,40.500254,-74.4257,22,"9,550,500","434,114"
13,WANAQUE BORO,40.500254,-74.4257,95,"30,355,503","319,532"
14,WAYNE TWP,40.500254,-74.4257,371,"174,664,349","470,793"
15,WEST MILFORD TWP,40.500254,-74.4257,230,"72,113,244","313,536"
16,WOODLAND PARK BORO,40.500254,-74.4257,39,"15,308,000","392,513"
1,ALLOWAY TOWNSHIP,39.5557,-75.3179,12,"3,046,860","253,905"
2,CARNEYS POINT TOWNSHIP,40.848999,-74.27917,7,"1,149,250","164,179"
3,ELMER BORO,40.830733,-73.97334,6,"1,101,800","183,633"
4,ELSINBORO TWP,40.830733,-73.97334,4,"628,900","157,225"
5,LOWER ALLOWAY CREEK TWP,40.788599,-74.78295,3,"416,000","138,667"
6,MANNINGTON TWP,40.788599,-74.78295,6,"862,500","143,750"
7,OLDMANS TWP,40.51057,-74.72472,5,"1,132,100","226,420"
8,PENNS GROVE BORO,40.461851,-74.30343,3,"305,500","101,833"
9,PENNSVILLE TWP,40.461851,-74.30343,80,"14,111,849","176,398"
10,PILESGROVE TWP,40.689123,-75.17243,20,"5,817,250","290,863"
11,PITTSGROVE TWP,40.689123,-75.17243,20,"4,799,000","239,950"
12,QUINTON TWP,40.565493,-74.938931,4,"853,000","213,250"
13,SALEM CITY,40.563654,-74.949409,18,"1,765,924","98,107"
14,UPPER PITTSGROVE TWP,40.500254,-74.4257,14,"3,077,860","219,847"
15,WOODSTOWN BORO,40.500254,-74.4257,32,"7,438,084","232,440"
1,BEDMINSTER TWP,40.666552,-74.11768,60,"20,702,550","345,043"
2,BERNARDS TWP,40.666552,-74.11768,102,"49,541,513","485,701"
3,BERNARDSVILLE BORO,40.666552,-74.11768,6,"3,534,000","589,000"
4,BOUND BROOK BORO,40.912798,-74.41516,12,"3,399,150","283,263"
5,BRANCHBURG TWP,40.912798,-74.41516,34,"14,187,400","417,276"
6,BRIDGEWATER TWP,40.912798,-74.41516,107,"43,377,400","405,396"
7,FAR HILLS BORO,40.641852,-74.38533,2,"2,257,500","1,128,750"
8,FRANKLIN TWP,40.849879,-73.97501,135,"42,970,252","318,298"
9,GREEN BROOK TWP,40.80495,-74.2047,56,"29,239,690","522,137"
10,HILLSBOROUGH TWP,40.745951,-74.15509,354,"130,848,028","369,627"
11,MANVILLE BORO,40.502477,-74.650023,36,"9,825,900","272,942"
12,MILLSTONE BORO,40.587606,-75.10402,0,0,N/A
13,MONTGOMERY TWP,40.389428,-74.54329,233,"136,492,399","585,804"
14,NORTH PLAINFIELD BORO,40.51057,-74.72472,26,"6,526,684","251,026"
15,PEAPACK GLADSTONE BORO,40.461851,-74.30343,4,"4,000,000","1,000,000"
16,RARITAN BORO,40.571302,-74.6374,29,"10,451,370","360,392"
17,ROCKY HILL BORO,40.563654,-74.949409,7,"3,628,950","518,421"
18,SOMERVILLE BORO,40.545853,-74.63592,48,"14,586,906","303,894"
19,SO BOUND BROOK BORO,40.553803,-74.52976,3,"906,100","302,033"
20,WARREN TWP,40.500254,-74.4257,22,"15,507,800","704,900"
21,WATCHUNG BORO,40.500254,-74.4257,8,"5,389,000","673,625"
1,ANDOVER BORO,40.9859,-74.7421,3,"882,500","294,167"
2,ANDOVER TWP,41.0155,-74.7296,53,"15,934,514","300,651"
3,BRANCHVILLE BORO,40.912798,-74.41516,4,"1,107,700","276,925"
4,BYRAM TWP,40.912798,-74.41516,14,"4,585,560","327,540"
5,FRANKFORD TWP,40.849879,-73.97501,17,"5,181,000","304,765"
6,FRANKLIN BORO,40.849879,-73.97501,26,"5,873,900","225,919"
7,FREDON TWP,40.849879,-73.97501,22,"9,105,850","413,902"
8,GREEN TWP,40.80495,-74.2047,10,"3,891,900","389,190"
9,HAMBURG BORO,40.80495,-74.2047,25,"5,778,090","231,124"
10,HAMPTON TWP,40.80495,-74.2047,35,"10,719,845","306,281"
11,HARDYSTON TWP,40.80495,-74.2047,107,"30,278,940","282,981"
12,HOPATCONG BORO,40.744851,-74.03294,75,"21,312,582","284,168"
13,LAFAYETTE TWP,40.744851,-74.03294,5,"2,024,750","404,950"
14,MONTAGUE TWP,40.389428,-74.54329,24,"4,108,650","171,194"
15,NEWTON TOWN,40.51057,-74.72472,33,"8,454,750","256,205"
16,OGDENSBURG BORO,40.51057,-74.72472,3,"623,900","207,967"
17,SANDYSTON TWP,40.563654,-74.949409,13,"3,035,305","233,485"
18,SPARTA TWP,40.445006,-74.38179,193,"94,758,384","490,976"
19,STANHOPE BORO,40.39159,-74.39329,14,"3,350,677","239,334"
20,STILLWATER TWP,40.500254,-74.4257,18,"4,688,650","260,481"
21,SUSSEX BORO,40.500254,-74.4257,8,"1,738,000","217,250"
22,VERNON TWP,40.500254,-74.4257,40,"10,181,575","254,539"
23,WALPACK TWP,40.500254,-74.4257,0,0,N/A
24,WANTAGE TWP,40.500254,-74.4257,41,"12,292,199","299,810"
1,BERKELEY HEIGHTS TWP,40.666552,-74.11768,103,"54,337,358","527,547"
2,CLARK TWP,40.855854,-74.22898,92,"37,608,700","408,790"
3,CRANFORD TWP,40.656302,-74.30371,136,"62,269,110","457,861"
4,ELIZABETH CITY,40.830733,-73.97334,297,"83,354,533","280,655"
5,FANWOOD BORO,40.641852,-74.38533,72,"31,671,645","439,884"
6,GARWOOD BORO,40.650802,-74.32351,29,"10,616,800","366,097"
7,HILLSIDE TWP,40.745951,-74.15509,57,"15,774,708","276,749"
8,KENILWORTH BORO,40.744851,-74.03294,63,"21,804,700","346,106"
9,LINDEN CITY,41.007389,-74.04247,128,"38,017,192","297,009"
10,MOUNTAINSIDE BORO,40.389428,-74.54329,62,"38,798,432","625,781"
11,NEW PROVIDENCE BORO,40.51057,-74.72472,79,"45,003,650","569,666"
12,PLAINFIELD CITY,40.583035,-74.96224,127,"36,304,600","285,863"
13,RAHWAY CITY,40.565493,-74.938931,151,"42,642,600","282,401"
14,ROSELLE BORO,40.563654,-74.949409,54,"11,979,520","221,843"
15,ROSELLE PARK BORO,40.563654,-74.949409,88,"25,040,644","284,553"
16,SCOTCH PLAINS TWP,40.430006,-74.417344,159,"77,922,538","490,079"
17,SPRINGFIELD TWP,40.39159,-74.39329,145,"57,125,880","393,972"
18,SUMMIT CITY,40.500254,-74.4257,165,"154,239,700","934,786"
19,UNION TWP,40.500254,-74.4257,333,"103,881,371","311,956"
20,WESTFIELD TOWN,40.500254,-74.4257,231,"162,974,875","705,519"
21,WINFIELD TWP,40.500254,-74.4257,0,0,N/A
1,ALLAMUCHY TWP,40.9218,-74.8102,60,"14,923,050","248,718"
2,ALPHA BORO,40.6644,-75.1548,7,"1,272,500","181,786"
3,BELVIDERE TOWN,40.666552,-74.11768,19,"4,103,700","215,984"
4,BLAIRSTOWN TWP,40.666552,-74.11768,23,"8,567,100","372,483"
5,FRANKLIN TWP,40.849879,-73.97501,8,"2,733,250","341,656"
6,FRELINGHUYSEN TWP,40.849879,-73.97501,15,"5,418,000","361,200"
7,GREENWICH TWP,40.80495,-74.2047,44,"16,725,088","380,116"
8,HACKETTSTOWN TOWN,40.80495,-74.2047,32,"9,044,350","282,636"
9,HARDWICK TWP,40.80495,-74.2047,9,"3,374,400","374,933"
10,HARMONY TWP,40.80495,-74.2047,12,"3,541,000","295,083"
11,HOPE TWP,40.744851,-74.03294,5,"1,497,500","299,500"
12,INDEPENDENCE TWP,40.744851,-74.03294,36,"10,767,460","299,096"
13,KNOWLTON TWP,40.744851,-74.03294,5,"1,756,000","351,200"
14,LIBERTY TWP,41.007389,-74.04247,15,"4,352,970","290,198"
15,LOPATCONG TWP,40.788599,-74.78295,53,"12,796,098","241,436"
16,MANSFIELD TWP,40.788599,-74.78295,21,"6,805,400","324,067"
17,OXFORD TWP,40.681694,-74.73624,16,"4,121,500","257,594"
19,PHILLIPSBURG TOWN,40.689123,-75.17243,65,"11,708,275","180,127"
20,POHATCONG TWP,40.583035,-74.96224,16,"3,702,900","231,431"
21,WASHINGTON BORO,40.500254,-74.4257,34,"8,076,300","237,538"
22,WASHINGTON TWP,40.500254,-74.4257,37,"12,015,000","324,730"
23,WHITE TWP,40.500254,-74.4257,14,"4,093,950","292,425"
